make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Oldsmobile Aurora,1998,None,good,8 cylinders,fwd,gas,silver,140111,mid-size,clean,automatic,coupe,1200
triumph tr-7,1976,None,salvage,4 cylinders,None,gas,None,None,compact,clean,manual,None,1000
dodge ram 1500,2005,None,good,8 cylinders,rwd,gas,None,None,full-size,clean,automatic,None,3500
Chevy Trailblazer,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
chevrolet camaro,1993,None,excellent,6 cylinders,rwd,gas,purple,75200,None,clean,automatic,None,3200
nissan murano,2007,None,good,None,None,gas,None,142000,None,clean,automatic,None,3700
chrysler town &amp; country,2006,None,None,None,None,gas,None,None,None,parts only,automatic,None,600
ford f-150,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,1900
Ford F-150 4dr Super Crew,2002,None,good,8 cylinders,fwd,gas,red,163856,full-size,clean,automatic,truck,6000
gmc jimmy sle,2000,None,good,6 cylinders,4wd,gas,blue,185076,full-size,clean,automatic,SUV,1000
Chrysler Town and Country,2006,None,fair,6 cylinders,fwd,gas,blue,139000,None,clean,automatic,mini-van,1500
Nissan Sentra SE-R Spec-V,2004,None,None,None,None,gas,None,123000,None,clean,manual,None,2499
dodge caravan,2007,None,good,6 cylinders,rwd,gas,white,None,mid-size,clean,automatic,mini-van,2450
ford ranger xlt,2006,None,fair,6 cylinders,4wd,gas,grey,126683,mid-size,clean,automatic,None,2995
hyundai accent,2009,None,fair,4 cylinders,fwd,gas,black,125592,compact,rebuilt,manual,None,1950
E-150 cooversion,1997,None,excellent,8 cylinders,rwd,gas,custom,80256,full-size,clean,automatic,van,6500
PLYMOUTH SCAMP,1972,None,excellent,8 cylinders,None,gas,green,24000,mid-size,clean,automatic,coupe,18500
ford f-250,1999,None,good,10 cylinders,rwd,gas,white,None,full-size,clean,automatic,pickup,1700
Toyota Land Cruiser FJ80,1993,None,good,6 cylinders,4wd,gas,white,200400,full-size,clean,automatic,SUV,3000
ford fusion se,2007,None,None,None,None,gas,None,160400,None,clean,automatic,None,3500
Ford Explorer,2014,None,None,None,None,gas,None,None,None,clean,automatic,None,10000
subaru outback,2004,None,excellent,6 cylinders,4wd,gas,silver,215500,None,clean,automatic,None,3200
Saturn vue,2009,None,None,None,None,gas,None,120000,None,clean,automatic,None,4700
honda civic lx,2006,1HGFA16586L070676,salvage,4 cylinders,fwd,gas,grey,183525,full-size,salvage,automatic,sedan,2000
bmw 325ci,2002,None,None,None,None,gas,None,None,None,clean,manual,None,2950
toyota camry le,2005,None,fair,4 cylinders,fwd,gas,black,191600,None,clean,automatic,None,2500
Dodge m37,1953,None,None,6 cylinders,4wd,gas,None,None,None,clean,manual,truck,2500
chevrolet impala,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
gmc,1995,1GDKC34F8SJ502974,None,None,None,diesel,None,120000,None,salvage,manual,None,3000
