make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
ford f-150,2003,2FTPX18L03CA28022,good,8 cylinders,4wd,gas,grey,130000,None,clean,automatic,None,5900
ford f-150,2007,1FTPX12V27FA61897,excellent,8 cylinders,rwd,gas,blue,None,None,clean,automatic,None,10500
Chevy XT,2006,None,good,8 cylinders,rwd,gas,black,75000,mid-size,clean,automatic,pickup,5800
Nissan Rogue,2010,JN8AS5MV7AW122326,excellent,4 cylinders,4wd,gas,silver,152000,mid-size,salvage,automatic,SUV,5900
Chrysler Town & Country,2006,2A8GP64L96R624680,good,6 cylinders,fwd,gas,silver,146000,full-size,clean,automatic,mini-van,4995
Toyota RAV4,2008,JTMZD33V286066549,excellent,4 cylinders,fwd,gas,silver,127000,mid-size,clean,manual,SUV,7300
nissan altima 2.5,2004,None,good,4 cylinders,fwd,gas,brown,150000,None,clean,automatic,sedan,2400
Titan,2009,None,None,None,None,gas,None,None,None,missing,manual,None,775
Mustang,1971,None,fair,8 cylinders,rwd,gas,None,None,None,clean,automatic,None,250
chevrolet 1500 silverado,2003,None,None,6 cylinders,rwd,gas,grey,175987,None,clean,automatic,pickup,4200
chevy silverado 1500,2014,None,good,8 cylinders,4wd,gas,red,60000,full-size,clean,automatic,truck,28500
ford explorer sport trac,2008,None,excellent,6 cylinders,rwd,gas,silver,105000,mid-size,clean,automatic,SUV,12600
Ford Thunderbird,2002,None,excellent,8 cylinders,rwd,gas,blue,90000,mid-size,clean,automatic,convertible,12900
Nissan Versa,2009,3N1BC13EX9L400132,excellent,4 cylinders,fwd,gas,silver,127000,compact,clean,manual,hatchback,3900
Chevrolet Cobalt,2008,1G1AL58F387212131,good,4 cylinders,fwd,gas,red,None,compact,clean,automatic,sedan,4995
Honda CR-V,2007,JHLRE38527C064546,excellent,4 cylinders,fwd,gas,brown,153000,mid-size,clean,automatic,SUV,6500
ford mustang,1996,None,like new,8 cylinders,rwd,gas,red,86000,mid-size,clean,manual,convertible,11900
NISSAN ALTIMA,2005,ER56TYFDEHHTRFWH3,excellent,6 cylinders,fwd,gas,grey,None,mid-size,clean,automatic,sedan,1000
Yukon,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2212122
honda civic hatchback,1993,None,None,None,None,gas,None,None,None,clean,manual,None,4200
Ford,1946,None,good,8 cylinders,rwd,gas,black,33000,full-size,clean,automatic,coupe,22000
Nissan Pathfinder,2006,None,good,6 cylinders,fwd,gas,red,177000,full-size,clean,automatic,SUV,5500
Mitsubishi Montero,2003,None,good,6 cylinders,fwd,gas,white,150000,full-size,clean,automatic,SUV,3900
Toyota RAV4,2008,JTMZD33V286066549,excellent,4 cylinders,fwd,gas,silver,127000,mid-size,clean,automatic,SUV,7300
Volkswagen Jetta,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1546
DODGE 1500HD QUADCAB,2004,None,excellent,8 cylinders,rwd,gas,black,206542,full-size,clean,automatic,pickup,8000
toyota highlander,2003,JTEGF21A230081499,good,6 cylinders,fwd,gas,black,292000,full-size,clean,automatic,SUV,3800
infiniti g37,2012,None,None,None,None,gas,None,77149,None,clean,automatic,None,16000
ford fusion,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,2195
Toyota FJ Cruiser,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1508
mitsubishi endeavor ls,2005,None,None,None,None,gas,None,180600,None,clean,automatic,None,5475
Tacoma 4X4,2006,None,excellent,None,None,gas,silver,None,None,clean,automatic,None,2441
QX60,2014,None,like new,None,None,gas,None,None,None,clean,automatic,None,14538
Ford 350,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,1200
ford mustang gt,2001,None,excellent,8 cylinders,rwd,gas,red,170000,None,clean,manual,None,5500
ford fusion,2014,None,excellent,4 cylinders,fwd,gas,silver,91000,full-size,clean,automatic,None,8900
kia sorento,2011,None,excellent,6 cylinders,fwd,gas,green,138000,mid-size,clean,automatic,None,4500
ford fusion,2014,None,None,None,None,gas,None,66071,None,clean,automatic,None,12600
Mazda Rx7,1990,None,good,other,rwd,gas,black,94,compact,clean,manual,convertible,2000
jeep wrangler unlimited 4wd,2014,None,excellent,4 cylinders,4wd,gas,grey,50000,full-size,clean,automatic,offroad,29995
nissann maxima,2010,None,None,6 cylinders,None,gas,None,None,full-size,clean,automatic,None,1575
Toyota Sequoia,2012,None,excellent,8 cylinders,rwd,gas,white,143000,full-size,clean,automatic,SUV,25000
Cadillac allante,1988,None,None,None,None,gas,None,None,None,clean,automatic,None,1999
chevy suburban,2003,None,excellent,8 cylinders,rwd,gas,green,219397,full-size,clean,automatic,SUV,4800
CAYENNE,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,16501
ford mustang gt,1988,None,fair,8 cylinders,None,gas,None,None,None,clean,automatic,convertible,1700
NISSAN ALTIMA S COUPE,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,5999
Vw thing type 181,1973,1832653772,excellent,4 cylinders,rwd,gas,custom,None,mid-size,clean,manual,convertible,12500
AUDI A6 3.0 QUATTRO,2003,WAULT64B73N001914,good,None,4wd,gas,None,None,None,clean,automatic,None,875
nissan altima,2006,None,excellent,6 cylinders,None,gas,None,None,None,clean,manual,None,2800
Honda Accord,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1582
Mercury Grand Marquis,1984,None,None,None,None,gas,None,109000,None,clean,automatic,None,2500
toyota camry solara,2000,None,good,6 cylinders,fwd,gas,None,243000,None,clean,automatic,None,2500
Nissan Altima,2013,None,good,6 cylinders,None,gas,brown,84400,None,clean,automatic,None,10900
Nissan Altima,2013,None,good,6 cylinders,None,gas,brown,84400,None,clean,automatic,None,10900
Nissan Altima,2013,None,good,6 cylinders,None,gas,brown,84400,None,clean,automatic,None,10900
hyundai sonata,2014,None,None,None,None,gas,None,67000,None,clean,automatic,None,9000
