make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
chevrolet avalanche ltz,2008,None,excellent,8 cylinders,rwd,gas,white,99000,full-size,clean,automatic,pickup,14700
Toyota 4 Runner,2013,None,excellent,None,rwd,gas,white,47800,None,clean,automatic,SUV,28200
nissan altima v6 3.5l 260 hp,2005,None,excellent,6 cylinders,fwd,gas,grey,75000,full-size,clean,automatic,sedan,1036
Infinity g37,2009,None,excellent,6 cylinders,None,gas,None,180000,None,clean,automatic,None,6800
pontiac trans am/gta/ notchback,1988,None,excellent,8 cylinders,rwd,gas,white,34000,mid-size,clean,automatic,other,21000
ford f250,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,5650
chevrolet 1500 silverado,2006,None,new,None,None,gas,None,108000,None,clean,automatic,None,15000
nissan altima,2005,None,good,6 cylinders,fwd,gas,grey,None,full-size,clean,automatic,sedan,1040
nissan altima v6 3.5l 260 hp,2005,None,excellent,6 cylinders,fwd,gas,grey,75000,full-size,clean,automatic,sedan,1013
nissan altima v6 3.5l 260 hp,2005,None,excellent,6 cylinders,fwd,gas,grey,75000,full-size,clean,automatic,sedan,1024
Mitsubishi Lancer,2011,None,excellent,4 cylinders,fwd,gas,red,80157,None,clean,automatic,sedan,6200
Hyundai Accent,2013,None,excellent,4 cylinders,fwd,gas,black,91452,None,clean,automatic,None,6700
Grand Marquis,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
chevrolet impala,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
Chevy 1500 4x4,1996,None,good,8 cylinders,4wd,gas,white,156000,full-size,clean,automatic,None,6500
scion tC,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
dodge ram 1500,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
honda accord 4-door sedan,2009,None,good,6 cylinders,fwd,gas,grey,165000,mid-size,rebuilt,automatic,sedan,6500
Chevy Cobalt,2006,None,good,4 cylinders,fwd,gas,blue,None,compact,clean,automatic,sedan,3500
Toyota,2007,None,None,4 cylinders,4wd,gas,brown,40000,full-size,clean,automatic,mini-van,3000
jeep cherokee,2000,1J4FF48S2YL248244,fair,6 cylinders,4wd,gas,blue,140000,None,clean,automatic,offroad,1500
Lexus,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,3000
Mustang,1966,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
Wrangler,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
Silverado,2003,None,None,None,None,diesel,None,None,None,clean,automatic,None,3000
Dodge Charger,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,7500
honda civic,2004,None,like new,None,None,gas,None,97000,None,salvage,automatic,None,3600
honda pilot,2007,None,fair,6 cylinders,fwd,gas,black,213000,mid-size,clean,automatic,SUV,4300
cadillac dts,2003,None,None,None,None,gas,None,57000,None,salvage,automatic,None,4500
toyota corolla le,2003,None,excellent,4 cylinders,fwd,gas,white,None,full-size,clean,automatic,sedan,1000
Honda Accord,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1534
nissan murano le,2009,None,excellent,6 cylinders,4wd,gas,white,123142,None,clean,automatic,SUV,2100
ford explorer xlt,2006,CARFAX,excellent,6 cylinders,rwd,gas,grey,118000,full-size,clean,automatic,SUV,7000
ford explorer,2007,None,excellent,None,None,gas,red,111000,full-size,clean,automatic,SUV,5500
ford f250,1997,None,good,8 cylinders,rwd,diesel,red,260000,full-size,clean,automatic,truck,6000
dogde ram 1500,2003,None,good,None,None,gas,grey,225,None,clean,manual,None,1000
Kia Optima,2005,knagd128445352242,good,None,None,gas,green,150000,None,clean,automatic,None,3000
toyota tacoma prerunner double c,2009,CARFAX,excellent,6 cylinders,None,gas,silver,222500,full-size,clean,automatic,pickup,13200
nissan murano sl,2009,None,good,6 cylinders,fwd,gas,brown,95000,mid-size,clean,automatic,SUV,9995
Honda Accord,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1554
ford f350,2001,None,None,8 cylinders,rwd,diesel,None,150000,None,clean,automatic,None,5500
ford f-150,2002,CARFAX,excellent,8 cylinders,4wd,gas,green,206000,full-size,clean,automatic,pickup,7900
nissan titan,2005,None,None,None,None,gas,None,190000,None,clean,automatic,None,3500
Chrysler New Yorker,1989,None,None,None,None,gas,None,420000,None,clean,automatic,None,3000
dodge sprinter,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,12500
pontiac grand prix gt,2002,1G2WP52K62F168666,good,4 cylinders,fwd,gas,blue,148000,mid-size,rebuilt,automatic,sedan,2300
ford focus,2006,1FAHP34N56W213222,good,4 cylinders,fwd,gas,red,133000,mid-size,rebuilt,automatic,sedan,3500
chevrolet impala,2008,2G1WB58K789214260,good,4 cylinders,fwd,gas,blue,109000,mid-size,rebuilt,automatic,sedan,4800
honda civic,2005,1HGES16365L021286,good,4 cylinders,fwd,gas,red,160000,mid-size,rebuilt,automatic,sedan,2800
dodge avenger sxt,2012,1C3CDZCB6CN253693,like new,4 cylinders,fwd,gas,blue,19000,mid-size,rebuilt,automatic,sedan,5600
chevy silverado 1500,2007,None,excellent,8 cylinders,4wd,gas,black,162000,full-size,clean,automatic,pickup,15995
ford mustang convertible gt,2008,None,excellent,8 cylinders,rwd,gas,None,84000,None,clean,automatic,convertible,11850
toyota tundra 4wd truck,2008,None,excellent,8 cylinders,4wd,gas,black,168000,full-size,clean,automatic,pickup,15995
ford thunderbird,2004,None,excellent,8 cylinders,rwd,gas,silver,109000,None,clean,automatic,convertible,10500
dodge ram 2500,2005,None,good,6 cylinders,4wd,diesel,white,178000,full-size,clean,automatic,pickup,16500
chevy trailblazer ss,2006,None,excellent,8 cylinders,4wd,gas,black,134000,None,clean,automatic,SUV,11500
dodge ram 1500 slt,2007,N/a,good,8 cylinders,rwd,gas,silver,163000,full-size,rebuilt,automatic,pickup,6500
toyota tacoma 4x4,2009,None,excellent,6 cylinders,4wd,gas,black,147000,None,clean,automatic,pickup,16900
gmc caballero,1982,None,good,8 cylinders,rwd,gas,None,72000,None,clean,automatic,pickup,7995
nissan altima,2005,None,None,None,None,gas,None,109000,None,rebuilt,automatic,None,3800
Dodge Durango,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,600
buick park avenue,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,500
chevrolet corvette,2006,None,excellent,8 cylinders,rwd,gas,red,70100,full-size,lien,automatic,coupe,18500
ford f-150,2007,None,good,8 cylinders,rwd,gas,white,None,None,clean,automatic,None,8000
nissan altima,2007,None,None,None,None,gas,None,171000,None,clean,automatic,None,4700
ford explorer eddie bauer,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
ford edge se,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,3300
toyota avalon xls,2002,None,good,6 cylinders,fwd,gas,white,None,mid-size,clean,automatic,sedan,4900
gmc yukonw,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
cadillac cts,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,7900
chevy tahoe,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,4900
Jeep Grand Cherokee,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,2008
jaguar xk8 convertible,1998,None,None,None,None,gas,None,107756,None,clean,automatic,None,5500
