make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Toyota FJ Cruiser,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1556
Ford f100,1956,None,excellent,8 cylinders,rwd,gas,custom,None,None,clean,automatic,None,20000
Gmc duramax,2008,None,excellent,8 cylinders,4wd,diesel,None,64000,None,clean,automatic,None,29000
Mercury Sable,2008,None,excellent,6 cylinders,fwd,gas,custom,111000,mid-size,clean,automatic,sedan,5000
lincoln mkz,2011,None,excellent,None,None,gas,red,75300,None,clean,other,None,8000
Cadillac Escalade,2002,None,good,8 cylinders,rwd,gas,None,217000,full-size,clean,automatic,SUV,4200
bmw 330xi,2002,None,good,6 cylinders,4wd,gas,silver,198000,compact,clean,manual,sedan,2500
pontiac g6,2009,None,like new,4 cylinders,rwd,gas,None,None,mid-size,clean,automatic,sedan,4500
volkswagen jetta,2003,None,good,4 cylinders,fwd,gas,red,152000,compact,clean,automatic,sedan,2000
Chevy express 1500 Van,2002,None,None,None,None,gas,None,None,None,clean,manual,None,1000
land rover range rover,1991,None,good,8 cylinders,4wd,gas,custom,142000,full-size,missing,automatic,offroad,1250
ford explorer,2001,None,good,6 cylinders,4wd,gas,blue,175000,mid-size,clean,automatic,SUV,3000
Chevrolet impala ss,1964,4147A145581,excellent,8 cylinders,rwd,gas,yellow,139941,full-size,clean,automatic,None,32000
gmc 1500 sierra,2004,None,None,None,None,gas,None,225000,None,clean,automatic,None,6700
Ford Maverick,1977,None,None,6 cylinders,rwd,gas,orange,None,None,clean,automatic,None,5000
chevrolet 1500 silverado,2006,None,excellent,8 cylinders,None,gas,blue,None,None,clean,automatic,pickup,10500
chevrolet 1500 silverado,1994,None,fair,8 cylinders,None,gas,None,None,None,clean,automatic,pickup,2400
Cadillac Escalade,2002,None,good,8 cylinders,rwd,gas,None,217000,full-size,clean,automatic,SUV,4200
chevrolet impala,1974,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
ford ranger xlt,1995,None,fair,6 cylinders,rwd,gas,blue,140000,None,clean,automatic,pickup,500
Mercedes-Benz 560 SL,1988,WDBBA48D7JA078743,excellent,8 cylinders,rwd,gas,silver,69200,full-size,clean,automatic,convertible,19900
GMC Sprint,1971,None,None,None,None,gas,None,None,None,clean,automatic,None,3250
Chevy lumina,1998,None,fair,6 cylinders,fwd,gas,green,200000,mid-size,clean,automatic,sedan,500
ford f-150,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
toyota camry,2014,None,excellent,4 cylinders,fwd,gas,black,158000,mid-size,clean,automatic,None,85000
FORD FOCUS,2012,None,like new,None,None,gas,white,None,compact,clean,automatic,hatchback,6398
vw beetle,2010,ASK.CLEAN CARFAX,like new,5 cylinders,None,gas,None,29500,compact,clean,automatic,convertible,9995
ford f-250,2003,None,None,None,None,gas,None,None,None,clean,manual,None,8800
ford f-150,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
chevrolet 1500 silverado,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,1200
chevrolet 1500 silverado,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,5900
Ford Mustang,1966,None,None,None,None,other,None,None,None,clean,other,None,42000
bmw x5,2011,5UXZV8C5XBL421870,good,8 cylinders,4wd,gas,grey,116700,None,clean,automatic,SUV,11990
chevy luv,1980,None,fair,4 cylinders,None,gas,None,123456,compact,clean,manual,pickup,1000
Dodge neon srt4,2005,None,None,None,None,gas,None,163000,None,clean,manual,None,5700
Lincoln ls,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
chrysler concorde lxi,2000,None,good,6 cylinders,fwd,gas,white,350000,full-size,clean,automatic,other,750
ford f-150,1999,None,good,8 cylinders,4wd,gas,silver,None,full-size,clean,automatic,truck,3500
chrysler sebring convertible,2004,None,good,None,None,gas,None,130000,None,clean,automatic,None,399
Ford F150,2010,None,excellent,8 cylinders,rwd,gas,white,47000,full-size,clean,automatic,pickup,18900
DODGE RAM 3500,2014,3C63RPGL1EG259991,excellent,6 cylinders,rwd,diesel,white,28500,full-size,clean,manual,pickup,32500
chevrolet silverado 2500 hd,2004,None,excellent,8 cylinders,4wd,diesel,white,263000,full-size,clean,automatic,pickup,16999
cadillac eldorado convertible,1976,None,None,None,None,other,None,None,None,clean,other,None,10500
chevy s-10 blazer,2001,None,good,6 cylinders,4wd,gas,green,None,mid-size,clean,automatic,None,2300
ford mustang cobra convertible,2001,None,good,8 cylinders,rwd,gas,black,79000,None,clean,manual,convertible,12500
Honda Pilot EX-L,2011,None,excellent,None,None,gas,None,94680,None,clean,automatic,None,15400
audi a4 quattro,2014,None,excellent,4 cylinders,4wd,gas,black,83000,mid-size,clean,automatic,None,14999
chrysler pacifica,2006,None,None,None,None,gas,None,94000,None,clean,automatic,None,4900
Kia Sorento,2013,5XYKT3A60DG370465,excellent,4 cylinders,fwd,gas,silver,65000,mid-size,clean,automatic,SUV,11600
jeep compass,2011,None,like new,None,None,gas,grey,None,full-size,clean,automatic,SUV,6398
dodge journey,2013,None,like new,None,None,gas,black,None,full-size,clean,automatic,sedan,8498
acura tsx,2008,None,None,4 cylinders,None,gas,None,99160,None,clean,automatic,None,9500
Ford F-150,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,2550
Chevrolet Equinox LT AWD,2005,2CNDL73F656072705,excellent,6 cylinders,None,gas,silver,81000,mid-size,lien,automatic,SUV,7000
Chrysler PT Cruiser,2006,3A4FY48B66T325824,excellent,4 cylinders,fwd,gas,green,74200,mid-size,clean,manual,None,3600
Chevrolet,1970,1111111111,excellent,8 cylinders,rwd,gas,orange,30600,full-size,clean,automatic,SUV,16500
izusu rodeo,1998,None,good,6 cylinders,rwd,gas,white,227500,None,clean,automatic,SUV,1990
chevrolet 1500 silverado,2000,None,excellent,8 cylinders,4wd,gas,white,192356,None,clean,automatic,None,5000
mercedes benz 300d,1984,None,None,None,None,diesel,None,None,None,clean,automatic,None,1650
chevy tahoe lt,2007,None,None,8 cylinders,rwd,gas,black,179000,full-size,clean,automatic,SUV,9000
Ford F150 XLT,1995,None,excellent,8 cylinders,4wd,gas,black,144349,None,clean,automatic,truck,9900
volkswagen tiguan,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,148
TOYOTA AVALON,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,327
chevy cruze,2017,None,None,None,None,gas,None,None,None,clean,automatic,None,300
Plymouth Club Coupe,1950,None,None,None,None,gas,None,None,None,clean,manual,None,9000
camaro rs,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,20000
MERCURY SABLE,2000,None,good,6 cylinders,fwd,gas,red,150,mid-size,clean,automatic,sedan,1500
mercury mountaineer,2002,None,good,8 cylinders,rwd,gas,red,179,full-size,clean,automatic,SUV,2200
toyota tacoma 4x4,2010,3TMLU4ENXAM0,good,6 cylinders,4wd,gas,silver,102000,mid-size,clean,automatic,pickup,18000
Dodge Magnum RT,2007,None,good,8 cylinders,4wd,gas,red,120000,mid-size,lien,automatic,wagon,6300
F!,1949,None,good,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,truck,8500
Opel GT,1973,None,good,4 cylinders,rwd,gas,None,None,compact,clean,manual,coupe,7500
Honda CR-V,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1519
Chevrolet Tahoe,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1513
Toyota Tacoma,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1568
toyota sienna,1999,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,300
Nissan Murano,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,2068
Nissan Murano,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,2044
mazda tribute,2005,4F2CZ04125KM29223,good,6 cylinders,None,gas,silver,219674,None,clean,automatic,None,1200
chevy 2500hd,2000,None,None,None,None,gas,None,281000,None,clean,automatic,None,2500
Ford F-150,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1570
ford explorer,2014,None,excellent,6 cylinders,None,gas,grey,47000,full-size,clean,manual,SUV,25500
mazda mpv,2005,None,good,6 cylinders,fwd,gas,silver,None,mid-size,clean,automatic,mini-van,3900
Ford F150,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
chevy suburban,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
mitsubishi galant,2001,None,good,4 cylinders,None,gas,black,268000,full-size,clean,automatic,sedan,600
Nissan Xterra,2005,None,good,6 cylinders,rwd,gas,None,205000,None,clean,automatic,None,3600
Ford Grand Marquis,2001,None,good,8 cylinders,None,gas,grey,110,None,clean,automatic,None,1500
chevy s10,1989,None,fair,6 cylinders,rwd,gas,white,218677,None,clean,manual,pickup,1000
Yamaha,2007,None,good,10 cylinders,None,gas,None,86000,None,clean,automatic,None,25000
Oldsmobile,1997,None,None,None,None,gas,None,None,None,lien,automatic,None,1600
Nissan Altima 2.5 SL,2012,None,excellent,4 cylinders,None,gas,white,None,full-size,lien,automatic,None,12500
Ford F-250,2015,None,None,None,4wd,diesel,None,59500,None,lien,automatic,None,50000
nissan altima,2008,None,None,None,None,gas,black,None,None,clean,automatic,None,3950
Cook,2017,None,None,None,None,other,None,None,None,clean,other,None,6130
