make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Chrysler Pacifica,2006,2A4GM68416R853058,good,6 cylinders,fwd,gas,silver,135000,full-size,clean,automatic,SUV,3500
Dodge Ram 1500 SLT,2001,3B7HC13Z21G791011,good,8 cylinders,None,gas,white,144350,full-size,clean,automatic,truck,3500
Honda Odyssey LX,1999,2HKRL1856XH535643,good,6 cylinders,None,gas,grey,138000,full-size,clean,automatic,van,1200
Chrysler Voyager,2002,1C4GJ25352B601308,good,6 cylinders,fwd,gas,green,101000,full-size,clean,automatic,van,1200
honda accord,1993,None,good,4 cylinders,None,gas,red,None,None,clean,manual,None,1500
cadillac escalade,2007,None,excellent,None,None,gas,black,None,None,clean,automatic,None,12900
ford explorer sport,2000,None,None,None,None,gas,None,168000,None,clean,automatic,SUV,1600
nissan altima,2005,None,excellent,None,None,gas,green,None,full-size,clean,automatic,None,5000
chevrolet tahoe lt 4wd,1999,None,like new,8 cylinders,4wd,gas,grey,194500,full-size,clean,automatic,SUV,17500
toyota corrola,2004,None,good,4 cylinders,fwd,gas,white,194362,compact,clean,automatic,sedan,3200
gmc envoy slt,2003,None,good,6 cylinders,4wd,gas,green,166830,full-size,clean,automatic,SUV,5499
chrysler voyager,2000,None,good,None,None,gas,silver,200000,None,clean,automatic,mini-van,1000
ford mustang,1965,None,excellent,8 cylinders,rwd,gas,yellow,86500,None,clean,automatic,coupe,21000
VW Karmann Ghia,1970,1402955521,like new,4 cylinders,rwd,gas,yellow,None,compact,clean,automatic,coupe,7800
Nissan Pathfinder SE,2006,None,excellent,6 cylinders,fwd,gas,white,131000,full-size,clean,automatic,SUV,6200
Uniden,2015,None,None,None,None,other,None,None,None,clean,other,None,200
Wilson,2015,None,None,None,None,other,None,None,None,clean,other,None,200
hyundai sonata gls 4dr sedan,2014,None,good,4 cylinders,fwd,gas,white,74000,mid-size,clean,automatic,coupe,8500
Ford F100,1959,None,excellent,6 cylinders,rwd,gas,purple,None,full-size,clean,manual,truck,9999
nissan sentra sv 4dr sedan,2014,None,excellent,4 cylinders,fwd,gas,red,51000,full-size,clean,automatic,sedan,9500
toyota camry le 4dr sedan,2007,None,excellent,4 cylinders,fwd,gas,white,168000,full-size,clean,automatic,sedan,5000
nash metropolitan,1959,None,good,4 cylinders,rwd,gas,custom,None,compact,clean,manual,convertible,12500
KW w900,1982,None,None,None,None,diesel,None,None,None,clean,manual,truck,5500
Ford Galaxie Sunliner,1962,None,good,8 cylinders,rwd,gas,blue,None,full-size,clean,automatic,convertible,7500
chevy camaro,1993,None,None,8 cylinders,None,gas,red,None,None,clean,automatic,None,2500
jaguar xk series xk8 convertibl,1997,None,None,None,None,gas,None,103000,None,clean,automatic,None,6800
chrysler pt cruiser,2002,None,good,4 cylinders,fwd,gas,red,11300,mid-size,clean,automatic,None,795
FORD TAURUS SEL,2008,None,excellent,6 cylinders,fwd,gas,grey,154000,mid-size,clean,automatic,sedan,3500
ford crown victoria police,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1800
