make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
mazda tribute s,2005,None,excellent,6 cylinders,fwd,gas,grey,120000,full-size,clean,automatic,SUV,4100
mercedes benz ml500,2006,None,excellent,8 cylinders,4wd,gas,black,131000,compact,clean,automatic,SUV,6890
mazda 3,2010,None,like new,4 cylinders,None,gas,grey,None,full-size,clean,automatic,None,5200
Mercedes Benz CLK 350,2006,None,excellent,6 cylinders,None,gas,silver,130000,None,clean,automatic,convertible,7900
Volkswagen Routon,2010,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,5000
GMC SAVANA 1500 CONVERSION VAN,1996,1GDFG15R5T1016563,good,8 cylinders,rwd,gas,green,128112,full-size,clean,automatic,van,2800
Ford F150 XL,2008,None,good,6 cylinders,rwd,gas,white,115000,full-size,clean,automatic,pickup,4295
hyundai santa fe,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,2150
Chevrolet Camaro,2002,None,None,None,None,gas,None,94000,None,clean,automatic,None,2450
Chevy impala,2007,None,None,None,None,gas,None,150000,None,clean,automatic,None,2250
GMC Yukon XL,2002,None,None,None,None,gas,None,140000,None,clean,automatic,None,2950
dodge nitro,2007,None,None,None,None,gas,None,200000,None,clean,automatic,None,2200
jaguar xtype,2005,None,None,None,None,gas,None,120000,None,clean,automatic,None,1700
Lexus ES 300,1999,None,None,None,None,gas,None,150000,None,clean,automatic,None,1600
GMC Yukon XL,2002,None,None,None,None,gas,None,140000,None,clean,automatic,None,2950
Ford e350 XLT,2007,None,None,None,None,gas,None,120000,None,clean,automatic,None,3200
Ford Expedition SUV,2001,None,None,None,None,gas,None,120000,None,clean,automatic,None,2450
dodge nitro,2007,None,None,None,None,gas,None,200000,None,clean,automatic,None,2200
toyota highlander limited,2006,None,excellent,6 cylinders,fwd,gas,silver,125000,full-size,clean,automatic,SUV,5500
Nissan Altima,2008,None,None,None,None,gas,None,130000,None,clean,automatic,None,1800
Volkswagen vw beetle,1974,None,None,None,None,gas,None,None,None,clean,manual,None,1600
Mazda 626 es,1999,None,None,None,None,gas,None,106000,None,clean,automatic,None,995
Nissan Altima coupe,2009,None,None,None,None,gas,None,90000,None,rebuilt,automatic,None,2200
freighliner m2,2005,None,excellent,None,None,diesel,None,None,None,clean,manual,None,14500
chevy equinox,2016,None,new,4 cylinders,None,gas,silver,None,None,rebuilt,automatic,None,10800
ROLLS ROYCE GHOST,2013,None,like new,12 cylinders,None,gas,black,None,full-size,clean,automatic,None,132900
Mercedes Benz 350CLK,2006,None,excellent,6 cylinders,None,gas,silver,130000,None,clean,automatic,convertible,7900
bmw 328i convertible,2009,None,good,None,None,gas,None,150,None,clean,automatic,None,7800
honda civic,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
LAMBORGHINI GALLARDO,2010,None,like new,10 cylinders,None,gas,black,14011,compact,clean,automatic,convertible,132900
FERRARI 430 SPIDER,2007,None,like new,8 cylinders,None,gas,red,24571,compact,clean,automatic,convertible,124900
BMW M3,2011,None,like new,8 cylinders,None,gas,None,74845,full-size,clean,automatic,sedan,27200
nissan altima sv,2013,None,like new,4 cylinders,None,gas,grey,28881,full-size,rebuilt,automatic,sedan,7500
bmw m4,2016,None,like new,6 cylinders,None,gas,blue,None,compact,clean,manual,coupe,57900
hyundai elantra,2008,None,excellent,4 cylinders,None,gas,black,None,None,clean,automatic,sedan,3900
nissan altima 2.5 sl,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,5300
chevrolet 1500 silverado,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,5300
ford expedition eddie bauer,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,4800
Chevrolet Astro van,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,3800
lincoln ls,2003,None,like new,None,None,gas,None,None,None,clean,automatic,None,1650
toyota corolla,1999,None,good,4 cylinders,None,gas,green,130000,compact,clean,automatic,sedan,1800
freightliner cascadia,2010,1FUJGLDR1ALAR1706,excellent,None,None,diesel,white,577000,None,clean,manual,truck,35000
ford e250 econoline,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,4900
Chevy suburban,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
Volvo,2003,None,good,5 cylinders,fwd,gas,brown,146000,None,clean,manual,None,1899
HYUNDAI ELANTRA,2013,None,like new,4 cylinders,None,gas,None,None,full-size,clean,automatic,sedan,9600
