make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
camaro ss,1996,None,excellent,8 cylinders,rwd,gas,red,61000,full-size,clean,manual,coupe,12900
chevrolet 1500 silverado,2005,None,fair,8 cylinders,4wd,gas,red,142412,None,clean,automatic,None,3200
Cadillac STS,2008,None,excellent,6 cylinders,4wd,gas,red,103000,full-size,lien,automatic,sedan,8500
ford expedition eddie bauer,2004,None,excellent,None,None,gas,None,None,None,clean,automatic,None,2000
jeep patriot,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1100
toyota fj cruiser,2013,None,excellent,None,None,gas,None,41000,None,clean,automatic,None,30900
hyundai santa fe gls awd,2010,None,excellent,None,4wd,gas,None,None,None,clean,automatic,None,6499
cadillac cts,2006,None,excellent,6 cylinders,rwd,gas,silver,130608,full-size,clean,automatic,sedan,4500
dodge caliber sxt 4dr wagon,2011,1b3cb3ha6bd147992,excellent,4 cylinders,None,gas,black,73200,None,clean,automatic,hatchback,5000
PONTIAC G-6,2008,None,excellent,6 cylinders,fwd,gas,None,124000,None,clean,automatic,None,4400
Dodge B-250,1986,None,None,None,None,gas,None,79000,None,clean,automatic,None,2300
chevrolet trailblazer ls,2003,None,good,None,None,gas,None,174000,None,clean,automatic,None,2000
FORD F-150 XLT,2015,1FTFX1EF5FFC50090,like new,8 cylinders,4wd,gas,grey,7000,full-size,clean,automatic,truck,32000
Pontiac,1936,None,None,None,None,gas,None,None,None,clean,manual,None,1
camaro z28,1980,None,excellent,8 cylinders,None,gas,black,None,full-size,clean,automatic,coupe,7950
kia optima ex v6,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
buick terraza cxl,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
toyota tundra,2007,None,good,8 cylinders,4wd,gas,green,179000,None,clean,automatic,None,14800
Jeep Grand Cherokee,2004,None,good,8 cylinders,4wd,gas,silver,107000,full-size,clean,automatic,SUV,3500
ford fusion se,2015,None,excellent,4 cylinders,fwd,gas,black,82578,full-size,rebuilt,automatic,sedan,10200
Toyota Celica GT,2001,None,excellent,4 cylinders,fwd,gas,silver,82704,compact,clean,manual,hatchback,3500
ford taurus,2006,None,None,None,None,gas,None,160000,None,clean,automatic,None,1500
bmw 5-series 530i,2003,None,excellent,6 cylinders,rwd,gas,silver,None,None,parts only,automatic,sedan,1
toyota corolla,2005,None,excellent,4 cylinders,fwd,gas,None,81000,None,rebuilt,automatic,sedan,4100
Silverado,2004,None,None,8 cylinders,4wd,gas,None,92500,None,clean,automatic,None,8
