make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
nissan altima,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
Chevy Duramax,2001,None,None,None,None,diesel,white,None,None,clean,automatic,None,15500
Ford Explorer xlt,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
toyota tacoma,1996,None,good,4 cylinders,fwd,gas,red,181630,None,clean,manual,truck,2700
Frieghtliner,1997,4UZA4FFD8VC805459,excellent,6 cylinders,rwd,diesel,white,460501,full-size,clean,automatic,van,6995
honda accord,2005,None,good,4 cylinders,fwd,gas,red,139000,compact,clean,automatic,sedan,6000
audi a3,2006,None,good,4 cylinders,fwd,gas,black,177000,None,clean,manual,hatchback,4950
Ford F250,1987,None,None,8 cylinders,rwd,gas,None,None,None,clean,automatic,pickup,650
Plymouth Duster,1972,vl29c28157108,excellent,8 cylinders,rwd,gas,purple,66401,mid-size,clean,automatic,coupe,17500
ford mustang,1967,None,None,None,None,gas,None,None,None,clean,manual,None,50000
Ford F-150,2012,None,good,6 cylinders,4wd,gas,red,None,None,rebuilt,automatic,None,19900
Saturn,1994,None,None,None,None,gas,None,None,None,clean,manual,None,900
honda accord 4-door sedan,2005,None,None,4 cylinders,fwd,gas,green,None,None,salvage,automatic,None,5500
Ford thunderbird,1997,None,good,8 cylinders,None,gas,green,116000,full-size,clean,automatic,sedan,2200
ford mustang gt convertible,1989,None,None,None,None,gas,None,None,None,clean,manual,None,1500
Honda Accord,2007,None,like new,6 cylinders,fwd,gas,grey,86961,None,rebuilt,automatic,sedan,6500
Ford F150,1994,None,fair,6 cylinders,4wd,gas,green,None,None,clean,manual,truck,1500
Ford Mustang GT,1998,None,None,8 cylinders,rwd,gas,black,None,None,clean,manual,coupe,2500
BMW 325i,1988,None,fair,6 cylinders,rwd,gas,None,200000,None,clean,manual,convertible,2200
ford f-250,1959,None,good,6 cylinders,rwd,gas,None,None,None,clean,manual,pickup,4250
ford f250,1986,None,good,8 cylinders,4wd,gas,white,125000,full-size,clean,automatic,pickup,4000
2004 acura,2004,None,None,None,None,gas,None,220000,None,clean,manual,None,3500
Chevy Malibu,2000,None,good,6 cylinders,None,gas,brown,140000,mid-size,clean,automatic,sedan,2500
Dodge Grand Caravan,2005,None,None,None,None,gas,None,204000,None,clean,automatic,None,2600
Mustang Gt coupe,1994,None,excellent,8 cylinders,None,gas,None,90,compact,clean,manual,None,4500
toyota 4runner,1990,None,None,None,None,gas,None,None,None,parts only,automatic,None,1
ford f-250,1992,None,good,8 cylinders,4wd,diesel,red,165000,full-size,clean,manual,pickup,3850
"Civic, EX",2012,None,excellent,None,None,gas,None,None,None,clean,automatic,None,11700
pontiac aztek,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,550
Ford,1989,None,good,8 cylinders,None,gas,green,None,full-size,clean,automatic,offroad,5000
honda accord lx,1995,JHMCD5637SC060633,salvage,4 cylinders,None,gas,blue,None,mid-size,clean,automatic,sedan,400
honda prelude vtec,1994,None,good,4 cylinders,fwd,gas,black,200200,compact,clean,manual,coupe,2500
Subaru Loyale,1991,None,good,4 cylinders,4wd,gas,silver,244396,compact,clean,manual,None,1850
Toyota Tundra,2001,None,fair,8 cylinders,rwd,gas,green,139000,None,clean,automatic,pickup,7500
Honda Odyssey,2000,None,excellent,6 cylinders,fwd,gas,grey,21000,None,clean,automatic,mini-van,9500
