make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
infiniti g35 coupe,2004,None,None,None,None,gas,black,105000,None,clean,automatic,None,5000
Lincoln MKS,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,250
chevrolet silverado,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,16500
lincoln ls,2000,None,good,6 cylinders,rwd,gas,blue,160000,full-size,clean,automatic,sedan,2500
is 250 lexus,2008,None,excellent,6 cylinders,None,gas,black,154000,None,clean,automatic,None,7900
chevy tahoe,2008,None,excellent,8 cylinders,rwd,gas,white,93000,None,clean,automatic,SUV,11900
ford f-250,2008,None,excellent,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,pickup,4899
Lincoln MKX,2009,None,None,None,None,gas,None,98000,None,clean,automatic,None,6999
plymouth valiant,1974,None,fair,8 cylinders,rwd,gas,green,57000,full-size,clean,manual,None,3800
Dodge mega cab,2006,None,None,None,None,diesel,None,None,None,clean,automatic,None,8000
Lincoln MKX,2009,None,None,None,None,gas,None,108,None,clean,automatic,None,6990
ford f150,2006,None,excellent,8 cylinders,4wd,gas,black,160000,full-size,clean,automatic,pickup,9000
chevrolet impala,1955,123546546,None,None,None,gas,None,1100,None,clean,manual,None,10000
Honda Accord EX-L,2009,None,None,None,None,gas,None,178000,None,clean,automatic,None,5500
ford f-250,2008,1FTSX20598ED95760,excellent,8 cylinders,rwd,gas,white,70000,full-size,clean,automatic,pickup,7999
ford escape,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,5400
nissan versa sentra,2016,3N1CN7AP9GL851345,excellent,4 cylinders,fwd,gas,grey,48000,mid-size,clean,automatic,sedan,7899
Jeep Patriot Latitude,2015,None,excellent,None,None,gas,black,42000,None,lien,automatic,SUV,14500
lincoln navigator,2001,5LMFU28R11LJ2,excellent,4 cylinders,fwd,gas,white,181000,full-size,clean,automatic,SUV,2995
ford escape limited,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,5700
BMW x5d,2013,None,like new,6 cylinders,4wd,diesel,silver,47555,full-size,rebuilt,automatic,SUV,21500
land rover lr4 hse,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,18500
chevy suburban 1500 LT,2015,None,excellent,8 cylinders,fwd,gas,black,94332,full-size,clean,automatic,SUV,31000
TOYOTA 4RUNNER,2000,None,excellent,6 cylinders,4wd,gas,silver,216577,mid-size,rebuilt,automatic,SUV,6500
cadillac cts-v,2011,None,excellent,None,None,gas,None,None,None,clean,automatic,None,24500
dodge 3500 dually,2008,None,excellent,6 cylinders,rwd,diesel,red,140000,full-size,rebuilt,automatic,pickup,18800
volvo s60,2001,None,None,None,None,gas,None,200000,None,clean,automatic,None,1300
honda pilot ex,2007,None,excellent,6 cylinders,None,gas,white,None,mid-size,clean,automatic,SUV,6800
BMW 325 ci,2004,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,3995
Ram 1500 Lone Star,2014,None,excellent,8 cylinders,fwd,gas,white,68000,full-size,clean,automatic,truck,25000
ford expedition,2005,None,fair,8 cylinders,None,gas,None,None,None,clean,automatic,None,1350
dodge ram 1500 4x4,2006,None,fair,8 cylinders,None,gas,None,None,None,clean,automatic,None,2850
infinity g35 sedan,2004,JNKCV51E44M607215,fair,6 cylinders,rwd,gas,black,170000,full-size,salvage,automatic,sedan,2500
gmc yukon denali xl,2006,None,excellent,8 cylinders,4wd,gas,white,200000,None,clean,automatic,SUV,5500
honda accord,2012,None,excellent,None,None,gas,None,42000,None,clean,automatic,None,1
honda odyssey 5dr ex-l,2010,None,excellent,6 cylinders,fwd,gas,black,None,full-size,clean,automatic,mini-van,9500
Nissan Sentra 1.8,2005,None,fair,4 cylinders,fwd,gas,grey,200000,compact,salvage,automatic,sedan,1800
gmc 1500 yukon denali xl,2006,None,excellent,8 cylinders,None,gas,white,200000,None,clean,automatic,SUV,5500
ford mustang 5.0 GT,2011,None,like new,8 cylinders,rwd,gas,grey,98500,full-size,clean,manual,coupe,13999
Acura MDX,2014,None,None,None,None,gas,None,None,None,clean,automatic,None,29395
ford f-250,2011,1FT7W2BT2BEC29141,excellent,8 cylinders,4wd,diesel,custom,94567,full-size,clean,automatic,pickup,34995
lincoln mkx,2011,None,like new,6 cylinders,fwd,gas,silver,66192,sub-compact,salvage,automatic,SUV,10900
