make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Chevy Tahoe,1995,None,good,8 cylinders,4wd,gas,None,None,None,clean,automatic,SUV,5800
toyota tundra 2wd truck,2006,None,good,8 cylinders,rwd,gas,white,218000,full-size,clean,automatic,pickup,5500
buick lesabre,1960,None,fair,8 cylinders,rwd,gas,black,None,full-size,clean,automatic,sedan,4000
ford focus se 4dr sedan,2006,None,None,None,None,gas,None,38000,None,clean,manual,None,2000
lexus lx570,2010,None,excellent,8 cylinders,4wd,gas,white,95000,None,clean,automatic,SUV,30999
chevrolet silverado 2500hd diese,2003,None,good,8 cylinders,4wd,diesel,blue,190000,full-size,clean,automatic,truck,12750
chevy silverado 1500,1997,None,good,8 cylinders,4wd,gas,blue,193000,full-size,clean,automatic,pickup,7500
ford expedition,2003,1FMPU17L93LB74088,excellent,8 cylinders,rwd,gas,white,184000,full-size,salvage,automatic,SUV,5500
cadillac cts-v,2007,None,excellent,8 cylinders,rwd,gas,black,None,None,rebuilt,manual,sedan,12500
BMW335i,2007,None,excellent,None,None,gas,black,108000,None,clean,automatic,convertible,11500
ford f-250,1999,None,None,None,None,diesel,None,None,None,clean,automatic,None,10
jeep cherokee,2001,None,excellent,6 cylinders,None,gas,None,150000,None,clean,automatic,SUV,2000
Ford Excursion,2000,None,None,10 cylinders,4wd,gas,None,None,None,clean,automatic,None,4500
Ford F350,1997,None,good,8 cylinders,4wd,diesel,green,None,full-size,clean,manual,pickup,12000
honda civic sedan,1994,None,None,4 cylinders,fwd,gas,grey,None,None,clean,manual,None,3000
Ford F350,2008,None,good,8 cylinders,None,diesel,custom,199000,full-size,lien,automatic,truck,11128
international prostar,2012,None,None,None,None,diesel,None,None,None,clean,manual,None,13500
chevy malibu,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
Volkswagen,1975,None,like new,4 cylinders,rwd,gas,green,31,None,clean,manual,sedan,15
ford f-150,2014,None,like new,8 cylinders,4wd,gas,black,55000,None,clean,automatic,None,34000
toyota corola,2015,None,excellent,4 cylinders,fwd,gas,black,46000,None,rebuilt,automatic,sedan,10700
rolls royce silver shadow,2012,None,like new,8 cylinders,rwd,gas,black,100000,None,clean,automatic,None,1000
freighliner,1995,None,good,None,None,diesel,None,127000,None,clean,manual,truck,3500
Ford Bronco,1996,None,None,8 cylinders,4wd,gas,white,154000,full-size,clean,automatic,None,3200
nissan altima,2005,None,good,6 cylinders,None,gas,None,None,None,clean,automatic,sedan,2950
Hyundai Sonota,2007,None,good,3 cylinders,fwd,gas,white,154000,mid-size,clean,automatic,sedan,3995
Jaguar S-Type 4.0,2000,None,fair,None,None,gas,blue,None,None,rebuilt,automatic,None,1000
carpenter,1994,None,like new,8 cylinders,rwd,diesel,yellow,150000,full-size,clean,automatic,bus,3850
ford focus,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
chevy suburban,1998,None,None,None,None,gas,white,None,None,clean,automatic,None,1200
dodge neon sxt,2005,None,salvage,4 cylinders,fwd,gas,white,185000,compact,clean,automatic,sedan,900
chevrolet tahoe,2016,None,None,None,None,gas,None,None,None,clean,automatic,SUV,36500
chevrolet silverado 2500hd diese,2003,None,good,8 cylinders,4wd,diesel,blue,190000,full-size,clean,automatic,truck,12750
EXPLORER,2008,None,None,None,None,gas,black,None,full-size,clean,automatic,truck,2008
