make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
chevrolet 1500 silverado,1998,None,fair,8 cylinders,4wd,gas,white,None,full-size,clean,automatic,None,3500
chevy cavalier,2003,None,fair,None,None,gas,white,None,None,clean,manual,None,300
Toyota FJ Cruiser,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1582
nissan maxima,2001,None,fair,6 cylinders,rwd,gas,custom,150000,compact,salvage,automatic,other,1500
chevrolet cavalier,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,1350
chrysler town & country,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,2900
chevy cavalier,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,1350
toyota 4runner,2000,None,good,6 cylinders,rwd,gas,silver,229000,full-size,clean,automatic,SUV,2900
Chevrolet Tracker,2003,None,good,4 cylinders,rwd,gas,black,145000,compact,clean,manual,SUV,2500
VW Other,1969,None,like new,4 cylinders,rwd,gas,blue,None,None,clean,manual,other,13500
chevrolet corvette,1977,None,good,8 cylinders,None,gas,white,28971,None,clean,automatic,coupe,13500
CHEVROLET CHEVELLE,1971,None,good,8 cylinders,None,gas,red,92218,None,clean,automatic,convertible,30995
Mercury Mountianeer,2005,None,excellent,6 cylinders,rwd,gas,None,122000,full-size,clean,automatic,SUV,5250
jeep grand cherokee laredo,2004,None,fair,6 cylinders,None,gas,black,143000,mid-size,clean,automatic,SUV,2100
FORD F-150 XLT,2006,None,good,8 cylinders,rwd,gas,white,201000,full-size,clean,automatic,None,3850
nissan altima,2012,1N4AL2EP5CC238321,excellent,6 cylinders,None,gas,white,73865,mid-size,clean,automatic,sedan,8900
MONACO STAR trailer,2005,None,None,None,None,other,None,None,None,rebuilt,other,None,5999
Ford Mustang,2014,None,excellent,6 cylinders,rwd,gas,grey,54000,mid-size,clean,automatic,coupe,13600
ford explorer xlt,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,1299
nissan murano,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,3999
Ford Focus,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1999
Suzuki SX 4,2008,None,None,None,None,gas,None,None,None,clean,manual,None,2599
volkswagen beetle,1973,None,excellent,4 cylinders,None,gas,None,62000,None,clean,manual,None,7000
Nissan Altima 2.5 S,2007,None,excellent,4 cylinders,rwd,gas,None,65300,None,clean,automatic,sedan,2500
BMW X5,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,2011
Dodge Dakota Sport,2000,None,None,6 cylinders,rwd,gas,orange,None,mid-size,clean,automatic,truck,3800
honda odyssey ex-l,2015,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,33000
nissan altima,2003,None,good,4 cylinders,None,gas,silver,None,None,clean,automatic,sedan,500
bmw 525i,2004,WBANA53514B846426,fair,None,None,gas,None,175000,None,clean,automatic,sedan,2500
great acadia,2008,None,excellent,None,4wd,gas,silver,None,full-size,clean,automatic,None,250
Ford e450,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,13500
ford escape,2014,None,excellent,None,fwd,gas,white,27500,compact,clean,automatic,SUV,18599
Ford F-150,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,2563
NISSAN ALTIMA,2005,None,excellent,6 cylinders,fwd,gas,grey,None,full-size,clean,automatic,sedan,1000
ford mustang 5.0,2013,1ZVBP8CF8D5274751,excellent,8 cylinders,None,gas,grey,327805,None,clean,manual,coupe,28000
chevrolet corvette stingray,1972,None,good,8 cylinders,None,gas,red,15279,None,clean,automatic,coupe,16995
Ford f 150,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,800
Ford Explorer,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,1596
Nissan Murano,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,2032
cadillac dts,2000,None,good,8 cylinders,fwd,gas,white,None,full-size,clean,automatic,sedan,4500
Oldsmobile Intrigue,1998,1G3WS52K3WF349739,good,6 cylinders,fwd,gas,green,70000,full-size,clean,automatic,sedan,2500
PowerWindows,2008,None,excellent,8 cylinders,None,gas,black,None,full-size,clean,automatic,None,2300
GMC Yukon Denali 4WD,2008,None,None,None,None,gas,black,None,full-size,clean,automatic,None,2300
Ford f-250,2013,None,None,None,None,diesel,None,None,None,clean,automatic,None,24500
isuzu,1999,None,None,None,None,gas,None,128000,None,clean,automatic,None,299
Audi Q7,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
GMC Yukon 4x4 Denali,2007,None,None,8 cylinders,None,gas,None,None,None,clean,automatic,None,1
chevrolet monte carlo ss,2002,None,good,None,None,gas,red,None,None,clean,automatic,None,2900
chevy,1987,None,None,None,None,gas,None,None,None,clean,automatic,None,1100
ford f150 xlt,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
Toyota 4runner,2001,None,None,6 cylinders,4wd,gas,None,None,full-size,clean,automatic,None,2000
Ford bronco,1994,None,good,None,None,gas,None,None,None,clean,automatic,None,3500
Nissan Murano,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,2030
BMW 325i,2002,None,excellent,None,None,gas,None,None,None,clean,automatic,None,6000
Honda Accord,2002,None,None,None,None,gas,None,None,None,clean,manual,None,2500
GMC Sierra,2004,None,excellent,8 cylinders,4wd,gas,black,100311,full-size,clean,automatic,truck,15
Ford F250,1996,None,fair,8 cylinders,rwd,gas,brown,74000,None,clean,automatic,pickup,1800
dodge ram 1500 4x4,2015,None,None,None,None,diesel,None,None,None,clean,automatic,None,30500
Toyota FJ Cruiser,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1544
Ford Explorer,2007,1fmeu64ex7ua2121,fair,None,rwd,gas,brown,204000,mid-size,clean,automatic,SUV,4200
Toyota RAV4,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1512
nissan sentra,2014,3N1AB7AP0EY341501,like new,4 cylinders,fwd,gas,blue,35000,mid-size,rebuilt,manual,sedan,6500
Nissan Murano,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,2078
Toyota Sienna,2004,None,excellent,None,None,gas,None,138000,None,clean,automatic,None,4000
Toyota RAV4,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1579
Acura TL,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1507
xc90 suv,2008,None,excellent,None,None,gas,None,None,None,clean,automatic,None,3000
Corvette,1995,None,None,None,None,gas,None,None,None,clean,automatic,None,6000
Lincoln MKX,2008,None,excellent,6 cylinders,fwd,gas,black,105000,full-size,clean,automatic,SUV,7199
ford mustang v6 premium,2012,None,None,None,None,gas,None,127296,None,clean,manual,None,7995
Chevrolet Tahoe,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1561
chryler sebring touring,2008,None,None,None,None,gas,None,157674,None,clean,automatic,None,3995
chysler sebring,2007,None,None,None,None,gas,None,124343,None,clean,automatic,None,3995
chevrolet uplander,2005,None,None,None,None,gas,None,139271,None,clean,automatic,None,2995
chevrolet equinox,2005,None,None,None,None,gas,None,186751,None,clean,automatic,None,3995
chevrolet silverado,2005,None,None,None,None,gas,None,186646,None,clean,automatic,None,9995
