make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
toyota camry le,2010,None,excellent,4 cylinders,fwd,gas,red,160000,mid-size,clean,automatic,sedan,4999
nissan maxima,2008,None,excellent,6 cylinders,fwd,gas,blue,90000,mid-size,clean,automatic,sedan,5500
chevy tahoe,1999,None,None,None,None,gas,None,154,None,clean,automatic,None,3000
nissan murano sl,2009,JN8AZ18U59W031671,excellent,6 cylinders,fwd,gas,brown,95210,mid-size,clean,automatic,SUV,8600
Chevy 3500,1998,None,good,8 cylinders,None,diesel,None,55000,None,clean,automatic,None,4000
Chevy s-10,1994,None,None,None,4wd,gas,None,None,None,clean,automatic,None,2500
Dodge 2500,1999,None,None,None,None,diesel,None,None,None,clean,automatic,None,2400
ford f-150,1998,None,fair,8 cylinders,4wd,gas,black,157000,mid-size,clean,manual,truck,1500
toyota tacoma,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,4990
GMC 3500,1995,None,fair,8 cylinders,4wd,gas,white,None,full-size,clean,automatic,truck,2200
toyota tacoma,2001,None,None,None,None,gas,None,None,None,clean,other,None,2000
lincoln continental,2002,None,excellent,8 cylinders,fwd,gas,silver,185000,full-size,clean,automatic,sedan,2500
nissan rogue,2009,JN8AS58V69W437981,good,4 cylinders,4wd,gas,grey,200000,full-size,clean,automatic,SUV,3000
kia rio,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,3100
Ford Model T,1915,None,None,None,None,gas,None,None,None,clean,manual,None,9000
bmw 3-series 330i,2006,None,good,6 cylinders,rwd,gas,grey,74000,None,clean,automatic,None,7000
ih,1992,1hssdpnn1nh453585,good,6 cylinders,rwd,diesel,white,00000000,full-size,clean,automatic,truck,5000
chevrolet 1500 silverado,2014,None,None,None,None,gas,None,30000,None,clean,automatic,None,32500
chevy silverado 2500hd,2006,None,fair,8 cylinders,4wd,diesel,black,193000,full-size,clean,automatic,truck,8900
plymouth fury,1971,None,excellent,8 cylinders,rwd,gas,green,50120,full-size,clean,automatic,wagon,17500
plymouth fury,1971,None,excellent,8 cylinders,rwd,gas,green,50120,full-size,clean,automatic,wagon,17500
porsche cayenne,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,10500
chevy silverado 1500,2008,None,None,8 cylinders,4wd,gas,silver,90000,full-size,clean,automatic,None,13999
Mercury Capri,1983,None,excellent,8 cylinders,None,gas,grey,None,compact,clean,manual,hatchback,6000
kia spectra,2006,None,fair,4 cylinders,fwd,gas,None,145000,None,clean,manual,None,1600
saab 9-3,2001,None,fair,other,fwd,gas,black,186000,mid-size,rebuilt,manual,None,600
chevrolet impala,2010,None,excellent,6 cylinders,fwd,gas,black,48000,full-size,clean,automatic,sedan,4250
ford f-250,1979,None,good,8 cylinders,4wd,gas,grey,100000,full-size,clean,automatic,truck,3500
