make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
oldsmobile silhouette,2004,None,None,None,None,gas,None,249000,None,clean,automatic,van,500
ford transit connect,2016,NM0GE9F79G1247396,excellent,4 cylinders,fwd,gas,grey,26527,full-size,clean,automatic,mini-van,16995
pontiac grand prix,2001,None,None,6 cylinders,None,gas,red,221000,None,clean,automatic,None,950
chevrolet 1500 suburban,2005,3gnfk16zx5g202435,None,8 cylinders,4wd,gas,None,127000,full-size,clean,automatic,SUV,8300
jeep wrangler 4x4 sport,2005,None,excellent,6 cylinders,4wd,gas,silver,91200,None,clean,manual,None,11500
Ford Escape XLT,2008,1FMCU93118KD91827,excellent,6 cylinders,4wd,gas,blue,137645,None,clean,automatic,SUV,5950
ford taurus se,2002,None,None,None,None,gas,None,215000,None,clean,automatic,None,1000
Ford,2006,None,good,8 cylinders,4wd,diesel,white,245000,None,clean,automatic,None,7200
Jeep Cherokee Country,1993,None,fair,6 cylinders,4wd,gas,green,243000,full-size,clean,automatic,SUV,1200
gmc acadia slt,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,6400
Chevy 3100,1954,None,None,8 cylinders,None,gas,black,None,None,clean,automatic,truck,4750
subaru forester,2011,None,excellent,None,None,gas,red,53000,mid-size,clean,automatic,SUV,12000
mitsubishi galant es,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,8250
dodge dakota,2004,None,excellent,6 cylinders,4wd,gas,grey,139,mid-size,clean,automatic,pickup,3995
chevy silverado,1985,None,None,None,None,gas,None,None,None,missing,other,None,3000
pontiac grand am GT,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2100
mazda 6s,2005,None,good,None,None,gas,None,None,None,clean,manual,hatchback,3650
chevrolet impala,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,12250
GMC Jimmy,2001,None,good,6 cylinders,4wd,gas,silver,201200,full-size,clean,automatic,SUV,2600
CHEVY TRACKER,2001,None,like new,6 cylinders,4wd,gas,silver,123,mid-size,clean,automatic,SUV,4995
ford f-150,2010,None,like new,6 cylinders,4wd,gas,white,142,full-size,clean,automatic,pickup,15975
dodge intrepid,2001,None,excellent,6 cylinders,fwd,gas,silver,97,mid-size,clean,automatic,sedan,2895
Chevrolet 3500HD,1992,None,excellent,8 cylinders,rwd,gas,red,158000,full-size,clean,manual,truck,12000
Pontiac GTO,2004,None,excellent,8 cylinders,rwd,gas,black,54000,None,clean,manual,None,13750
jeep wrangler sahara,1995,None,excellent,4 cylinders,4wd,gas,white,150000,full-size,clean,manual,SUV,6500
cadillac coupe de ville,1959,None,None,None,None,gas,None,None,None,clean,automatic,None,18500
Dodge ram Express 1500,2012,1C6RD7FT5CS308383,like new,8 cylinders,4wd,gas,white,90500,full-size,clean,automatic,pickup,20500
FORD PROBE SE,1994,1ZVLT20A1R5144324,good,4 cylinders,fwd,gas,red,209000,full-size,clean,automatic,hatchback,1830
