make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Chevrolet Impala,1966,None,good,8 cylinders,rwd,gas,white,None,None,clean,manual,coupe,18500
ford f-150,1997,None,good,6 cylinders,rwd,gas,green,180000,full-size,clean,automatic,pickup,1900
Toyota Tacoma TRD,2002,5tewn72n62z131479,good,6 cylinders,4wd,gas,black,199930,mid-size,clean,automatic,truck,3750
Ford Ranger,1997,None,None,4 cylinders,rwd,gas,None,133000,None,clean,manual,None,1500
chevrolet k10,1971,None,good,8 cylinders,4wd,gas,blue,None,None,clean,automatic,pickup,15000
Nissan altima,2004,None,good,None,fwd,gas,brown,230000,compact,clean,automatic,None,650
ford f-250,1993,None,excellent,8 cylinders,rwd,gas,red,4100,full-size,clean,automatic,pickup,12100
Chevy Impala,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
dodge magnum,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
dodge grand caravan,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
ford crown victoria police,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
vw cc sport,2012,None,like new,4 cylinders,fwd,gas,white,38500,None,clean,automatic,None,9800
Hyundai Elantra,2006,kmhdn56d76u185669,fair,4 cylinders,4wd,gas,silver,230000,compact,clean,automatic,sedan,1100
nissan altima,2011,None,fair,6 cylinders,fwd,gas,white,192000,full-size,clean,automatic,sedan,3500
ford transit connect,2010,None,None,None,None,gas,white,116500,None,clean,automatic,None,5000
buick century,2000,None,fair,6 cylinders,fwd,gas,None,90000,full-size,clean,automatic,sedan,2300
lincoln mkx,2009,None,excellent,6 cylinders,4wd,gas,grey,147000,mid-size,clean,automatic,SUV,7500
Mazda Protege,2002,JM1BJ226521561696,fair,4 cylinders,fwd,gas,silver,110835,compact,clean,automatic,sedan,2600
toyota tundra,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,17500
Toyota Camry Le 4dr sedan,2013,4T1BF1FK5DU207774,None,4 cylinders,fwd,gas,silver,77500,full-size,clean,automatic,sedan,11999
Jeep Wrangler Unlimited Rubicon,2013,None,good,6 cylinders,None,gas,None,65000,None,clean,automatic,offroad,36000
Dodge Durango,2013,None,excellent,6 cylinders,rwd,gas,black,86780,full-size,clean,automatic,SUV,15900
honda civic ex,2008,None,excellent,4 cylinders,fwd,gas,None,100,None,clean,automatic,None,6500
Chevy,1993,None,excellent,8 cylinders,4wd,gas,None,180000,full-size,clean,automatic,van,2000
Ford Taurus SEL,2013,None,excellent,6 cylinders,fwd,gas,silver,52000,None,clean,automatic,sedan,13000
lincoln mkx,2016,None,like new,None,None,gas,None,41000,None,lien,automatic,None,26700
hyundai azera limited,2008,kmhfc46f88a318549,excellent,6 cylinders,None,gas,black,82580,None,clean,automatic,sedan,8700
goodyear eagle tire,2017,None,None,None,None,gas,None,None,None,clean,other,None,50
buick century,2002,2G4WY55J321195337,excellent,6 cylinders,fwd,gas,brown,210000,mid-size,clean,automatic,sedan,1900
chrysler pacifica touring,2007,None,good,6 cylinders,4wd,gas,green,238800,None,clean,automatic,SUV,1900
jeep wrangler sport,2011,None,None,None,None,gas,None,132500,None,clean,automatic,None,20000
Cadillac Deville DHS,2003,None,excellent,None,None,gas,None,119000,None,clean,automatic,None,2800
ford f-150,2008,None,excellent,8 cylinders,4wd,other,white,167000,full-size,clean,automatic,truck,7000
chevrolet 1500 silverado,1999,None,None,None,None,gas,None,140000,None,clean,automatic,None,3700
jeep liberty,2006,None,good,None,None,gas,red,79000,None,clean,manual,SUV,3800
Saturn SL2,2000,1G8ZK5274YZ255552,fair,4 cylinders,fwd,gas,black,174579,compact,clean,automatic,sedan,500
scion tc,2008,JTKDE167X80269589,good,4 cylinders,rwd,gas,silver,173270,compact,clean,automatic,coupe,4000
GMC,1982,None,good,8 cylinders,rwd,gas,yellow,150000,None,clean,manual,truck,1900
GMC ENVOY,2007,1GKDT13S772122353,excellent,6 cylinders,fwd,gas,grey,147000,full-size,clean,automatic,SUV,3850
