make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
subaru b9 tribeca limited,2006,4S4WX82C664414215,excellent,6 cylinders,4wd,gas,silver,116000,full-size,clean,automatic,SUV,6500
honda cr-v,2001,None,excellent,4 cylinders,fwd,gas,black,198,mid-size,clean,automatic,SUV,2200
bmw m3 convertible,2004,None,good,6 cylinders,rwd,gas,silver,110215,mid-size,clean,other,None,10500
Nissan Maxima,2005,None,good,6 cylinders,None,gas,None,145000,None,clean,automatic,None,3200
Toyota Corolla,2006,None,good,4 cylinders,fwd,gas,black,193070,compact,clean,manual,sedan,3000
honda pilot,2008,None,like new,6 cylinders,4wd,gas,None,None,None,clean,automatic,None,6400
Buick Enclave,2008,None,excellent,None,None,gas,None,None,None,clean,automatic,None,6800
volvo xc90 awd,2004,None,excellent,None,4wd,gas,None,None,None,clean,automatic,None,3600
ford mustang gt deluxe coupe,1999,None,None,8 cylinders,None,gas,None,168000,None,clean,automatic,None,2500
ford excursion,2004,None,good,None,4wd,gas,None,None,None,clean,automatic,None,3400
Ford Taurus,2004,None,fair,6 cylinders,None,gas,brown,191443,None,clean,automatic,None,500
mazda mpv,2004,None,excellent,6 cylinders,fwd,gas,blue,170000,mid-size,clean,automatic,mini-van,1100
nissan frontier crew cab,2010,1N6AD0ER4AC442342,excellent,6 cylinders,rwd,gas,black,None,mid-size,clean,automatic,pickup,12300
ford expedition,2003,None,good,8 cylinders,4wd,gas,green,130000,mid-size,clean,automatic,SUV,2350
Internatinal 2000 series 2654,1996,None,good,6 cylinders,rwd,diesel,red,250000,full-size,clean,manual,truck,15500
Chevrolet 1500 express,2003,None,good,8 cylinders,4wd,gas,grey,168,full-size,clean,automatic,None,7900
pontiac vibe,2005,None,good,None,None,gas,blue,135700,None,clean,automatic,None,2900
Honda Accord,2008,None,excellent,4 cylinders,None,gas,None,None,None,clean,automatic,None,5400
Ford Taurus,2003,None,excellent,None,None,gas,None,None,None,clean,automatic,None,2400
cadillac cts,2007,None,excellent,None,None,gas,None,None,None,clean,automatic,None,3900
