make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
saturn outlook,2008,None,good,6 cylinders,4wd,gas,black,131000,mid-size,clean,automatic,SUV,7000
DODGE CHARGER,2006,None,None,6 cylinders,rwd,gas,black,None,full-size,clean,automatic,sedan,4500
kia sedona lx,2005,None,good,6 cylinders,fwd,gas,white,None,full-size,clean,automatic,van,3400
buick park avenue,2000,None,good,6 cylinders,fwd,gas,silver,None,full-size,clean,automatic,sedan,2000
cadillac fleetwood brougham,1995,None,good,8 cylinders,rwd,gas,black,96000,full-size,clean,automatic,sedan,1600
buick century,2000,None,None,None,None,gas,blue,None,None,clean,automatic,None,700
Lexus RX330,2004,None,excellent,6 cylinders,None,gas,None,202000,None,clean,automatic,SUV,6200
lexus es 300,2002,None,None,None,None,gas,None,140000,None,clean,automatic,None,4000
chevrolet k3500,1998,None,None,None,None,gas,None,197282,None,clean,automatic,None,4500
c3500 HD,1996,None,None,None,None,diesel,None,None,None,clean,manual,None,4500
Pontiac Grand Prix Se,2003,None,None,None,None,gas,None,158609,None,clean,automatic,None,1900
ford f150,1997,None,None,None,None,other,None,None,None,parts only,other,None,125
CHEVY SILVERADO Z-71 4X4,2004,None,good,8 cylinders,4wd,gas,custom,238000,full-size,clean,automatic,truck,5900
FORD F-150 LARIAT,2001,None,good,8 cylinders,4wd,gas,custom,170000,full-size,clean,automatic,truck,7900
FORD MUSTANG GT CONVERTIBLE,2007,None,good,6 cylinders,rwd,gas,red,101000,mid-size,clean,automatic,convertible,8500
chevy silverado 1500,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,24000
Chevrolet 2500,1987,None,good,8 cylinders,4wd,gas,red,104000,None,clean,automatic,pickup,3500
jaguar s-type,2001,SAJDA01N61FL95360,good,4 cylinders,rwd,gas,custom,178000,full-size,clean,automatic,sedan,1500
Vw gti,1991,None,None,None,None,gas,None,78000,None,clean,manual,None,2500
dodge ram 1500,1994,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
ACURA TL SDFKJLSA,2005,None,excellent,6 cylinders,fwd,gas,white,None,full-size,clean,automatic,None,1003
