make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Chevy Cruze LT,2011,1G1PF5S98B7109038,excellent,4 cylinders,fwd,gas,black,143000,full-size,clean,automatic,sedan,5200
Toyota Camry LE,2010,4T1BK3EK4AU605952,good,4 cylinders,fwd,gas,blue,148000,full-size,clean,automatic,sedan,5300
Toyota Matrix XR,2003,2T1KR32EX3C148305,excellent,4 cylinders,fwd,gas,blue,188000,full-size,clean,manual,hatchback,3000
Honda Civic EX,2007,1HGFA16897L070889,good,4 cylinders,fwd,gas,grey,185000,full-size,clean,automatic,sedan,3900
Cadillac DTS Luxury,2008,1G6KD57Y58U183604,excellent,8 cylinders,fwd,gas,white,70000,full-size,clean,automatic,sedan,8900
cadillac deville,1984,None,excellent,8 cylinders,rwd,gas,None,130000,full-size,clean,automatic,sedan,5000
Chevrolet Suburban LT 1500,2008,None,excellent,8 cylinders,4wd,gas,white,159000,full-size,clean,automatic,SUV,10200
Mercedes-Benz C280 4Matic,2007,WDBRF92H17F843322,excellent,6 cylinders,4wd,gas,black,121000,full-size,clean,automatic,sedan,5500
Toyota Camry LE,2010,4T1BK3EK4AU605952,good,4 cylinders,fwd,gas,blue,145000,full-size,clean,automatic,sedan,5500
toyota scion tc,2014,None,None,None,None,gas,None,None,None,clean,automatic,None,14000
mercedes-benz e320,2000,None,excellent,6 cylinders,rwd,gas,None,None,full-size,clean,automatic,sedan,2950
saturn ion 2,2004,1G8AJ52F74Z121068,excellent,4 cylinders,fwd,gas,blue,89000,mid-size,clean,automatic,sedan,3800
chevy colorado,2005,None,excellent,5 cylinders,4wd,gas,black,140000,mid-size,clean,automatic,truck,5800
Lincoln LS,2002,None,excellent,8 cylinders,rwd,gas,silver,93000,mid-size,clean,automatic,None,5900
Honda Civic,2001,None,None,None,None,gas,None,249,None,clean,automatic,None,1600
Toyota Highlander Limited,2003,JTEHF21A030127335,excellent,6 cylinders,4wd,gas,silver,159000,full-size,clean,automatic,SUV,4900
chevrolet impala,2002,None,good,6 cylinders,None,gas,None,None,None,clean,automatic,None,1000
Mitsubishi Galant,2007,None,good,4 cylinders,fwd,gas,silver,170000,compact,clean,automatic,sedan,2800
chevy 1500,1998,None,good,6 cylinders,rwd,gas,None,160000,None,clean,automatic,None,3500
Ford Cabriolet Coupe,1934,None,new,8 cylinders,rwd,gas,None,2000,None,clean,manual,coupe,21500
Subaru Impreza WRX STi,2011,None,None,None,None,gas,None,13600,None,clean,manual,None,28000
chevy silverado 2500hd,2002,None,like new,8 cylinders,4wd,diesel,black,None,full-size,clean,automatic,pickup,18000
chrysler/newport,1970,None,excellent,None,None,gas,None,None,None,clean,automatic,None,100
dodge avenger,2010,None,excellent,4 cylinders,None,gas,None,93000,None,clean,automatic,None,5500
caddilac deville,1996,1g6kd52y0tu203869,excellent,8 cylinders,fwd,gas,custom,57000,full-size,clean,automatic,sedan,5500
ford f-250,1994,None,good,None,4wd,diesel,white,None,None,clean,automatic,truck,4800
ford e250 cargo,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,2999
ford coupe,1955,None,like new,None,None,gas,None,96243,None,clean,automatic,coupe,1
Suzuki samurai,1988,None,None,4 cylinders,4wd,gas,orange,None,compact,missing,manual,offroad,2000
Chrysler sebring,2006,None,None,None,fwd,gas,None,None,full-size,clean,automatic,sedan,2200
dodge ram,1990,None,good,6 cylinders,None,gas,None,None,None,clean,automatic,None,1000
jeep wrangler 4x4 sport,2004,None,excellent,4 cylinders,4wd,gas,yellow,100300,compact,salvage,automatic,convertible,13500
PLYMOUTH CUDA,1974,BS23L4B294,excellent,8 cylinders,rwd,gas,yellow,24572,mid-size,clean,manual,None,35000
Porsche 944,1983,None,good,4 cylinders,rwd,gas,orange,77000,compact,clean,manual,hatchback,4000
