make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
chevy silverado 2500,1990,None,good,None,4wd,gas,None,118000,None,clean,automatic,pickup,2000
Jeep wrangler,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,19200
chrysler 200C,2015,1C3CCCEG7FN551036,excellent,6 cylinders,4wd,gas,black,14220,mid-size,clean,automatic,sedan,19500
GMC 2500,1994,None,None,8 cylinders,None,gas,None,None,None,clean,automatic,None,4500
ford f-150,1991,None,good,8 cylinders,rwd,gas,red,158501,full-size,clean,automatic,pickup,1700
toyota yaris,2008,None,good,4 cylinders,fwd,gas,blue,102300,compact,lien,automatic,hatchback,5500
Infiniti m45x,2009,None,like new,8 cylinders,4wd,gas,None,None,None,lien,automatic,None,7800
chevrolet aveo,2005,None,excellent,4 cylinders,fwd,gas,white,98000,mid-size,clean,automatic,sedan,3000
Dodge Ram 1500 SLT -- HEMI,2005,ON REQUEST,good,8 cylinders,rwd,gas,blue,225000,full-size,clean,automatic,pickup,3495
dodge ram 1500 4x4,1999,None,good,8 cylinders,4wd,gas,blue,180000,None,clean,automatic,None,4000
gmc sierra 2500 hd,2001,None,good,8 cylinders,4wd,gas,red,312000,None,clean,automatic,pickup,2400
CHEVY TRUCK,1929,None,excellent,8 cylinders,rwd,gas,custom,8000,mid-size,clean,automatic,truck,23500
Chevy blazzer,1998,None,good,6 cylinders,4wd,gas,blue,162000,None,clean,automatic,None,900
ford galaxie,1962,None,None,None,None,gas,None,None,None,clean,automatic,None,11500
ford expedition,2004,None,excellent,None,None,gas,None,None,None,clean,automatic,None,2000
Chevy z71,2003,None,excellent,8 cylinders,4wd,gas,silver,84221,full-size,clean,automatic,pickup,9500
jeep grand cherokee laredo,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,3000
chevy malibu lt,2005,None,fair,6 cylinders,fwd,gas,silver,282000,full-size,clean,automatic,sedan,800
chevrolet impala,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
