make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Mazda 626 LX,2001,None,excellent,6 cylinders,None,gas,white,121293,None,clean,automatic,None,2990
jeep grand cherokee laredo,1996,None,excellent,None,rwd,gas,grey,213000,full-size,clean,automatic,SUV,1970
cadillac dts,2001,None,good,8 cylinders,fwd,gas,black,124000,full-size,clean,automatic,SUV,2675
BMW 330i,2002,None,good,6 cylinders,rwd,gas,black,232000,mid-size,clean,automatic,sedan,2475
BMW X5M,2011,None,excellent,8 cylinders,4wd,gas,black,98126,full-size,clean,automatic,SUV,25900
Dodge Charger,2008,None,excellent,6 cylinders,None,gas,custom,200000,None,rebuilt,automatic,None,3999
mazda miata mx-5,1994,None,fair,8 cylinders,None,gas,None,None,None,clean,manual,convertible,1800
Jacksonville,2004,None,excellent,8 cylinders,fwd,gas,white,None,full-size,clean,automatic,None,2500
gmc envoy,2003,None,excellent,6 cylinders,4wd,gas,red,None,mid-size,clean,automatic,SUV,4850
chevrolet malibu,2010,None,excellent,6 cylinders,fwd,gas,black,None,mid-size,clean,automatic,sedan,6200
Ford 350,2000,None,excellent,None,None,gas,None,None,None,clean,automatic,None,4999
Mercedes benz e320 wagon,2004,None,excellent,6 cylinders,None,gas,None,150000,None,clean,automatic,None,6999
jeep cherokee,1998,None,good,6 cylinders,4wd,gas,None,148000,None,clean,automatic,None,2600
ford expedition,1997,None,good,8 cylinders,fwd,gas,green,87250,full-size,clean,automatic,SUV,3400
nissan altima,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,8500
scion xb base 4dr wagon,2005,None,None,4 cylinders,fwd,gas,None,151600,None,clean,manual,wagon,3000
chrysler sebring,2002,None,fair,4 cylinders,fwd,gas,brown,None,mid-size,clean,automatic,sedan,450
chrysler 200,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,2400
toyota avalon,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,2600
dodge charger,2016,None,None,None,None,gas,None,None,None,missing,automatic,None,400
nissan sentra,2010,None,None,4 cylinders,None,gas,None,None,None,clean,manual,None,3400
Vintage,1971,None,None,None,None,gas,None,None,None,clean,automatic,None,40
mitsubishi mirage,1997,None,None,None,None,gas,None,200047,None,clean,automatic,None,1600
toyota camry xle,2004,None,good,6 cylinders,None,gas,red,188000,None,clean,automatic,sedan,3100
Ford F150,2006,None,excellent,4 cylinders,None,gas,None,92000,None,clean,manual,truck,5300
mercury meteor,1961,None,None,None,None,gas,None,None,None,clean,automatic,None,3800
ford taurus,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,400
CHEVY 1500,1988,Fact. # Match,excellent,None,None,gas,red,122275,None,clean,automatic,None,8750
Ford 150 Lariat,2010,None,excellent,8 cylinders,fwd,gas,None,109000,None,clean,automatic,truck,14900
cadillac,1978,None,None,None,None,gas,None,None,None,clean,automatic,None,3300
2010 Audi A4 2.0T Sport Packege,2010,None,excellent,4 cylinders,None,gas,black,114000,None,clean,automatic,None,7900
2012 Chevrolet Malibu,2012,None,None,4 cylinders,None,gas,None,123000,None,clean,automatic,None,6300
Audi A3,2007,None,excellent,4 cylinders,None,gas,None,114000,None,clean,automatic,None,4800
Chevrolet Equinox,2007,None,excellent,4 cylinders,None,gas,None,120000,None,clean,automatic,None,5400
Lexus RX350,2013,None,None,6 cylinders,fwd,gas,white,None,None,lien,automatic,None,27500
Nissan Altima 2.5 S,2012,None,excellent,4 cylinders,fwd,gas,white,104000,None,clean,automatic,sedan,6900
ford focus,2002,None,good,4 cylinders,fwd,gas,blue,177000,compact,clean,manual,hatchback,2300
chevy malibu,2000,None,good,6 cylinders,fwd,gas,brown,169000,None,clean,automatic,None,900
Ford Expedition EL,2014,None,excellent,None,None,gas,None,66666,None,clean,automatic,None,27500
chrysler 300,2016,None,like new,6 cylinders,rwd,gas,silver,30000,None,clean,automatic,sedan,35000
Chevy express 1500,2003,None,good,6 cylinders,rwd,gas,white,203000,full-size,rebuilt,automatic,None,2300
acura tl,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,2700
toyota camry se 4dr sedan,2013,4T1BK1FK4DU020702,excellent,6 cylinders,None,gas,black,55000,None,lien,automatic,sedan,13800
Dodge Gran Caravan,2003,None,good,None,None,gas,None,209000,None,clean,automatic,None,2300
dodge grand caravan,1999,None,None,None,None,gas,white,150000,None,clean,automatic,None,875
chevy c10,1965,None,None,None,None,other,None,None,None,clean,other,None,10000
chevy c-30,1985,None,None,None,None,gas,None,None,None,clean,manual,None,65000
Honda Odyssey,2007,None,excellent,6 cylinders,fwd,gas,grey,None,None,lien,automatic,mini-van,6500
vw tiguan,2012,None,like new,4 cylinders,fwd,gas,silver,110983,compact,clean,automatic,SUV,10000
vw tiguan,2012,None,like new,4 cylinders,fwd,gas,silver,110983,compact,clean,automatic,SUV,10000
vw jetta 2.5,2011,None,good,5 cylinders,fwd,gas,grey,141280,None,clean,automatic,sedan,6000
chevrolet monte carlo,2005,None,good,6 cylinders,fwd,gas,custom,135000,mid-size,clean,automatic,coupe,2400
buick rendezvous,2006,3G5DB03L66S652745,excellent,None,None,gas,None,179000,None,clean,automatic,None,2600
land rover lr2,2009,SALFT24NX9H130880,like new,None,None,gas,silver,120200,None,clean,automatic,None,9000
Nissan Quest,2009,None,None,6 cylinders,fwd,gas,silver,123009,None,clean,automatic,van,6800
KIA SEDONA LX,2012,None,excellent,6 cylinders,fwd,gas,blue,101103,None,clean,automatic,None,6900
2007 Nissan Quest,2007,None,excellent,6 cylinders,fwd,gas,white,118700,None,clean,automatic,van,5995
Honda Civic EX,2007,None,excellent,4 cylinders,fwd,gas,white,115000,None,clean,automatic,sedan,6500
chevrolet cobalt,2008,None,None,None,None,gas,None,58830,None,rebuilt,automatic,None,4500
mazda cx-9 grand touring,2007,None,excellent,6 cylinders,4wd,gas,brown,150000,None,clean,automatic,SUV,6250
Chrysler 300,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,4800
vw jetta,2009,None,excellent,None,None,gas,white,119255,compact,clean,automatic,sedan,5450
JEEP GRAND CHEROKEE 4.7L,2002,1J4GW58N02C264079,excellent,8 cylinders,rwd,gas,silver,141444,None,clean,automatic,None,750
chrysler 300m,2004,2c3ae66g84h642274,good,6 cylinders,None,gas,blue,178480,mid-size,clean,automatic,sedan,1700
infiniti qx56 4wd,2006,None,excellent,8 cylinders,4wd,gas,white,182000,full-size,clean,automatic,SUV,7500
Ford Fusion,2010,None,excellent,4 cylinders,None,gas,None,89000,None,clean,automatic,None,5700
cadillac cts,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,3300
nissan sentra ser,2003,None,good,4 cylinders,fwd,gas,white,143000,mid-size,clean,automatic,sedan,2500
LeSabre Buick,2001,None,good,6 cylinders,fwd,gas,blue,184000,mid-size,clean,automatic,sedan,1500
lexus gs 300,2005,None,fair,8 cylinders,rwd,gas,black,None,mid-size,clean,automatic,None,3500
Infiniti QX60,2016,5N1AL0MN2GC520643,excellent,6 cylinders,fwd,gas,None,22979,None,clean,automatic,None,33900
Chevy SHORTBED,2005,None,excellent,6 cylinders,rwd,gas,white,156000,full-size,clean,automatic,pickup,7700
Mercedes,2005,None,good,12 cylinders,rwd,gas,black,None,full-size,clean,automatic,None,2999
Vehicle,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1
Chevy,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
Chevrolet,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
Acura TL,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,5700
nissan maxima,2006,None,like new,None,fwd,gas,None,None,full-size,clean,automatic,sedan,1500
Chevrolet Tahoe,2012,None,excellent,8 cylinders,rwd,gas,grey,187000,full-size,clean,automatic,SUV,14500
excellent condition,2006,None,like new,None,fwd,gas,None,None,full-size,clean,automatic,sedan,1500
ford f-150 XLT,2011,None,like new,8 cylinders,rwd,gas,None,114365,None,clean,automatic,None,13500
pontiac g6,2006,None,fair,6 cylinders,fwd,gas,None,300000,None,clean,automatic,None,2000
volkswagen passat se,2013,None,like new,5 cylinders,fwd,gas,white,36225,full-size,clean,automatic,sedan,10998
bmw 528i,2000,None,salvage,other,rwd,gas,blue,None,compact,clean,automatic,sedan,1900
Pontiac Catalina,1967,None,None,None,None,gas,None,None,None,clean,manual,None,6500
Honda Civic,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,7599
bmw 528i,1998,None,good,8 cylinders,None,gas,blue,None,mid-size,rebuilt,automatic,sedan,3200
NISSAN 370Z,2011,None,None,None,None,gas,red,None,None,clean,automatic,coupe,13500
Studebaker,1941,None,None,None,None,gas,None,None,None,clean,automatic,None,35000
honda cr-v crv cr v,2009,None,None,None,None,gas,None,129000,None,clean,automatic,None,6750
ford f150,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,19000
Honda Civic,2018,None,new,4 cylinders,fwd,gas,white,000014,compact,clean,manual,hatchback,45000
Ford econoline 250,1998,None,excellent,8 cylinders,None,gas,None,None,None,clean,automatic,None,1500
Chevy Lumina Euro,1994,None,good,None,None,gas,None,None,None,clean,automatic,None,900
BMW 335i,2011,WBAPM5C50BE578609,excellent,6 cylinders,rwd,gas,white,72000,None,rebuilt,automatic,sedan,12750
nissan quest,2008,None,None,None,None,gas,None,141000,None,clean,automatic,None,3975
toyota rav4,2007,None,None,None,None,gas,None,158000,None,clean,automatic,None,5475
volvo xc90,2006,None,None,5 cylinders,4wd,gas,None,172,None,clean,automatic,None,3975
ford expedition,2004,None,None,None,rwd,gas,None,136000,None,clean,automatic,None,4975
