make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Ford Mustang GT,1993,None,good,8 cylinders,rwd,gas,white,203400,mid-size,clean,automatic,convertible,2200
Toyota Prius 3 III,2015,None,None,None,None,gas,None,None,None,clean,automatic,None,10000
Ford Mustang,2017,None,None,None,None,gas,None,25,None,clean,manual,None,7700
ford five hundred,2006,None,excellent,6 cylinders,None,gas,silver,121000,full-size,clean,automatic,sedan,2800
Jeep Wrangler Sahara,2010,None,None,None,None,gas,None,None,None,clean,manual,None,3903
nissan 370z,2011,None,None,None,None,gas,None,None,None,salvage,automatic,None,9800
GMC Sierra 1500,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,1560
mazda mx-5 miata,1999,None,excellent,4 cylinders,rwd,gas,blue,None,None,clean,manual,convertible,8995
chevy silverado 1500,2001,None,good,8 cylinders,rwd,gas,blue,84000,mid-size,clean,automatic,truck,8200
isuzu npr box truck,2005,None,excellent,4 cylinders,None,diesel,None,267000,None,clean,automatic,None,7200
Kawasaki zzr 600,2007,None,None,None,None,gas,None,None,None,clean,manual,None,2800
HONDA ACCORD EX SPORT,2016,None,None,4 cylinders,None,gas,None,None,None,salvage,automatic,None,14900
ford taurus,1999,None,good,6 cylinders,fwd,gas,white,None,mid-size,clean,automatic,wagon,1850
nissan quest,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
Dodge Neon,2000,None,good,4 cylinders,fwd,gas,black,None,full-size,clean,automatic,sedan,250
Jaguar,2007,None,excellent,8 cylinders,rwd,gas,red,33000,mid-size,clean,automatic,convertible,28850
Jaguar,2007,None,excellent,8 cylinders,rwd,gas,red,33000,mid-size,clean,automatic,convertible,28850
Ram 1500,2016,None,excellent,6 cylinders,rwd,diesel,white,24675,full-size,clean,automatic,pickup,31500
smart fortwo pure,2011,None,excellent,3 cylinders,rwd,gas,white,90000,compact,clean,automatic,coupe,4000
honda accord lx,2000,None,good,4 cylinders,fwd,gas,silver,239223,mid-size,clean,automatic,sedan,2300
chrysler 300,2002,None,good,6 cylinders,fwd,gas,silver,82000,compact,clean,automatic,sedan,2800
chrysler 300,2002,None,good,6 cylinders,fwd,gas,silver,82000,compact,clean,automatic,sedan,2799
Chevrolet,1963,None,excellent,6 cylinders,rwd,gas,custom,94000,None,clean,manual,van,12500
hyundai elantra gls,2006,None,excellent,4 cylinders,fwd,gas,silver,96000,compact,clean,automatic,sedan,3350
Toyota FJ Cruiser,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1558
ford f250 super duty,1999,None,good,None,None,diesel,None,None,None,clean,manual,None,7000
Ford Elite,1976,None,good,8 cylinders,rwd,gas,blue,46000,full-size,clean,automatic,coupe,2500
mazda 5,2015,None,None,None,None,gas,white,None,None,clean,automatic,None,9950
jeep grand cherokee laredo,2001,None,good,None,None,gas,None,120000,None,clean,automatic,None,2950
honda accord ex,2014,None,like new,4 cylinders,None,gas,None,None,None,clean,automatic,None,13800
jaguar s-type,2005,None,None,8 cylinders,None,gas,blue,62000,None,clean,automatic,None,8500
Nissan datsun 280zx turbo,1983,None,None,None,None,gas,None,None,None,clean,manual,None,3500
hyundai elantra,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,3000
honda accord,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,500
jeep grand cherokee laredo,2011,None,None,6 cylinders,4wd,gas,None,153000,None,clean,automatic,None,11500
toyota avalon,2004,None,excellent,6 cylinders,fwd,gas,silver,240000,full-size,clean,automatic,sedan,3250
Toyota Corolla Gts,1985,None,None,None,None,gas,None,None,None,salvage,manual,None,5300
Chevrolet 2500,2015,1GC2KWE87FZ141091,excellent,8 cylinders,fwd,diesel,grey,27000,None,clean,automatic,None,45500
honda civic,2003,1HGEM21743L071711,good,4 cylinders,fwd,gas,silver,134645,compact,salvage,manual,coupe,2990
Jeep Wrangler,1999,None,None,None,None,gas,None,146732,None,clean,automatic,None,88
Honda Civic EX-L,2015,None,like new,4 cylinders,fwd,gas,grey,29000,full-size,salvage,automatic,sedan,10500
kia sedona lx,2008,None,like new,6 cylinders,None,gas,white,110235,None,salvage,automatic,None,3700
Jeep Wrangler,1999,None,None,None,None,gas,None,146349,None,clean,automatic,None,40
ford f250 super duty,2012,None,like new,None,4wd,diesel,red,None,None,clean,automatic,truck,17000
Ford,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,3400
Toyota tundra,2000,None,excellent,8 cylinders,rwd,gas,silver,223000,compact,clean,automatic,truck,4800
Lincoln Continental,1967,7Y86G821289,good,8 cylinders,rwd,gas,green,98000,full-size,clean,automatic,convertible,21500
nissan quest se,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
Chevy Silverado 2500 HD,2001,None,excellent,8 cylinders,4wd,gas,white,99573,full-size,clean,automatic,truck,10900
chrysler town ountry,2007,None,excellent,6 cylinders,None,gas,silver,123000,full-size,clean,automatic,mini-van,3300
Yamaha YZF R1,2004,None,excellent,None,None,gas,blue,19750,None,clean,manual,None,4500
jeep cherokee,1998,None,None,None,None,gas,None,None,None,salvage,automatic,None,3000
GMC Sierra 1500,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,1524
toyota highlander,2005,None,good,6 cylinders,None,gas,None,106000,None,clean,automatic,None,5300
honda civic,2014,None,excellent,None,None,gas,None,38000,None,clean,automatic,sedan,14000
