make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
toyota camry,2013,None,excellent,4 cylinders,fwd,gas,white,54000,mid-size,clean,automatic,sedan,13500
ford fusion se 4dr sedan,2016,None,excellent,4 cylinders,None,gas,None,36000,None,salvage,automatic,None,8750
chevrolet 1500 silverado,2001,None,excellent,8 cylinders,rwd,gas,None,169324,None,clean,automatic,None,6500
Ford,1929,None,good,4 cylinders,None,gas,None,None,None,clean,manual,None,10500
jaguar xjs coupe,1990,None,None,None,None,gas,None,None,None,clean,automatic,None,15
Porsche 911 996 Carrera,1999,WPOAA2992XS621429,like new,6 cylinders,rwd,gas,silver,66000,compact,rebuilt,manual,coupe,17500
CADDI FLEETWOOD,1994,None,like new,8 cylinders,rwd,gas,red,None,full-size,clean,automatic,None,20
Jeep Wrangler,1997,None,None,4 cylinders,None,gas,None,None,None,clean,manual,None,6500
toyota camry,2010,None,None,None,None,gas,None,None,None,salvage,automatic,None,5500
honda civic,2001,None,None,4 cylinders,fwd,gas,silver,200000,None,clean,manual,coupe,3000
Ford,1998,None,good,8 cylinders,4wd,gas,black,None,full-size,lien,automatic,SUV,1000
Ford Focus,2016,None,like new,4 cylinders,fwd,gas,blue,None,compact,clean,automatic,hatchback,13000
ford focus se,2004,None,excellent,4 cylinders,None,gas,white,199982,compact,clean,manual,sedan,2700
dodge neon,2001,None,None,None,None,gas,None,None,None,clean,manual,None,1400
honda civic sedan,1999,None,None,None,None,gas,None,None,None,clean,manual,None,2400
lexus rx 350,2010,None,None,None,None,gas,None,78000,None,clean,automatic,None,18000
acura tl,2004,None,good,6 cylinders,fwd,gas,grey,145000,compact,salvage,automatic,sedan,5500
acura 3.2 tl,2008,None,good,6 cylinders,None,gas,grey,95,None,clean,automatic,None,6900
saturn ion 2,2005,None,excellent,4 cylinders,fwd,gas,black,140000,compact,clean,manual,sedan,2600
MB SPRINTER 2500 CREW VAN 144,2017,None,new,6 cylinders,None,diesel,None,37,None,clean,automatic,van,49100
lincoln town car,2008,None,None,None,None,gas,black,None,None,clean,automatic,None,2900
zipper,2016,None,None,None,None,electric,None,None,None,clean,automatic,None,1000
Ford Focus,2016,None,like new,4 cylinders,fwd,gas,blue,None,compact,clean,automatic,hatchback,13000
Chev Colbalt,2006,None,excellent,4 cylinders,fwd,gas,silver,None,compact,lien,manual,None,3000
ford focus se 4dr sedan,2004,None,salvage,4 cylinders,fwd,gas,blue,123000,mid-size,salvage,automatic,sedan,1000
CADDI FLEETWOOD,1994,None,like new,8 cylinders,None,gas,red,None,None,clean,automatic,None,20
Honda accord,2011,None,None,None,None,gas,None,None,None,salvage,automatic,None,4800
Honda accord,2011,None,None,None,None,gas,None,None,None,salvage,automatic,None,4800
Honda Civic LX,2002,None,excellent,4 cylinders,None,gas,green,183000,None,clean,automatic,None,2850
Ford Expedition XLT,2004,None,excellent,8 cylinders,None,gas,white,165000,None,clean,automatic,SUV,4650
Chevy 1500,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1111
toyota camry,2006,None,excellent,4 cylinders,fwd,gas,white,95500,full-size,clean,automatic,sedan,6500
Dodge,1993,None,None,None,None,diesel,None,None,None,clean,automatic,None,9000
Freightliner Cascadias,2011,None,excellent,6 cylinders,rwd,diesel,white,800000,full-size,clean,automatic,truck,70000
R1,2003,None,None,None,None,gas,None,None,None,clean,manual,None,1
Nissan maxima,2007,None,excellent,6 cylinders,None,gas,None,140000,None,salvage,automatic,None,4500
ford f250 super duty,2006,None,good,8 cylinders,4wd,diesel,white,None,None,clean,automatic,None,8100
ford f-150,2011,None,good,8 cylinders,None,gas,None,110000,None,salvage,automatic,truck,11500
honda accord,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
honda crv,2008,None,excellent,4 cylinders,None,gas,None,39000,None,salvage,automatic,None,8900
chrysler pt cruiser,2005,None,good,4 cylinders,fwd,gas,custom,None,mid-size,clean,automatic,convertible,2500
Acura,1997,None,None,None,None,gas,None,None,None,salvage,manual,None,3000
Chevy truck,1963,None,None,None,None,gas,None,None,None,clean,automatic,None,10500
2005 F250,2005,None,excellent,8 cylinders,4wd,diesel,black,89100,full-size,clean,automatic,pickup,21750
ford crown victoria,2007,None,excellent,8 cylinders,rwd,gas,None,101692,None,clean,automatic,None,3900
toyota tundra,2005,None,None,None,None,gas,None,None,None,salvage,automatic,None,6900
toyota tacoma,1999,None,good,4 cylinders,None,gas,green,None,None,clean,manual,None,5300
chevrolet colorado,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,5900
bmw 325i,2006,None,good,6 cylinders,fwd,gas,custom,250000,mid-size,clean,other,sedan,6000
Honda Civic si,2008,None,None,None,None,gas,None,None,None,salvage,manual,None,9000
Gmc sier,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,17500
toyota tacoma,2001,None,good,4 cylinders,4wd,gas,white,161200,None,clean,manual,truck,11000
Ford F-150 4x4,2002,None,good,8 cylinders,4wd,gas,None,164640,None,clean,automatic,None,5000
Chevrolet,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,16500
escape,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,3800
Ford mustang,2000,None,None,6 cylinders,None,gas,custom,None,None,parts only,automatic,None,1000
pontiac grand prix,1964,None,None,None,None,gas,None,None,None,clean,automatic,None,1
saab 9-3,2003,None,None,None,None,gas,None,115000,None,clean,manual,None,1900
volkswagen jetta,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,3300
hummer h3,2006,None,new,5 cylinders,4wd,gas,black,None,compact,clean,automatic,truck,9400
ford five hundred,2005,None,like new,None,None,gas,white,None,None,clean,automatic,None,850
chevy 2500hd,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,6000
4Runner,1987,None,None,None,None,gas,None,None,None,clean,manual,None,2000
utility trailer,2003,None,None,None,None,other,None,None,None,clean,other,None,2800
honda accord 2-door coupe,2011,None,excellent,6 cylinders,None,gas,red,89000,None,clean,automatic,coupe,10500
chevy tahoe,2005,None,None,None,None,gas,None,146000,None,clean,automatic,None,4900
Ford Coupe,1948,None,None,None,None,gas,None,None,None,clean,automatic,None,8
toyota corolla,2012,None,None,4 cylinders,fwd,gas,grey,None,None,salvage,automatic,sedan,6300
Silverado,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,9500
Ford XL,1983,None,excellent,8 cylinders,rwd,gas,red,122,full-size,clean,automatic,pickup,3000
Ford XL,1983,None,excellent,8 cylinders,rwd,gas,red,122,full-size,clean,automatic,pickup,3000
MÃ¡xima,2007,None,good,6 cylinders,None,gas,grey,None,None,clean,automatic,None,4200
dodge stratus,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
Honda,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,1400
chevy,1989,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
cadillac deville,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,500
Honda 929rr,2000,None,None,None,None,gas,None,None,None,clean,manual,None,3000
Audi A8,2016,None,None,None,None,gas,None,None,None,clean,automatic,None,22098
nissan altima 2.5,2005,None,good,4 cylinders,None,gas,brown,150000,full-size,clean,automatic,sedan,2900
acura - tsx,2008,None,excellent,4 cylinders,fwd,gas,silver,104000,mid-size,salvage,automatic,sedan,6300
Toyota 4runner,2017,None,like new,6 cylinders,4wd,gas,None,14500,None,clean,automatic,None,40000
toyota tacoma prerunner,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,7900
toyota camry solara,2006,None,excellent,4 cylinders,None,gas,blue,168000,None,clean,automatic,coupe,4400
ford mustang gt,1998,None,good,None,None,gas,None,None,None,clean,automatic,convertible,2200
Mercedes Benz 300E 2.6,1991,None,excellent,6 cylinders,None,gas,silver,184658,mid-size,clean,automatic,sedan,9000
Lexus IS350,2006,None,excellent,6 cylinders,rwd,gas,silver,133000,None,clean,automatic,None,8500
Honda accord,2006,None,None,None,None,gas,None,None,None,salvage,automatic,None,4600
Honda civic,2011,None,None,None,None,gas,None,None,None,salvage,automatic,None,5200
Mazda Miata,1991,None,None,None,None,gas,None,None,None,clean,manual,None,4000
OLDSMOBILE 88 HOLIDAY 2DR HDTP,1950,None,None,None,None,gas,None,None,None,clean,automatic,None,35000
nissan quest,2007,None,good,6 cylinders,None,gas,None,None,None,clean,automatic,None,2500
Chevy Corvette,1999,None,None,None,None,gas,None,None,None,clean,manual,None,13500
civic 4dr,2015,None,like new,4 cylinders,fwd,gas,silver,13000,mid-size,clean,automatic,None,14900
Chevy truck,1967,None,excellent,8 cylinders,rwd,gas,white,None,full-size,clean,other,pickup,3000
h2 hummer,2007,None,excellent,8 cylinders,4wd,gas,brown,74008,full-size,clean,automatic,offroad,16400
Lexus IS 250,2007,JTHBK262975029063,excellent,6 cylinders,rwd,gas,silver,97800,mid-size,clean,automatic,sedan,10900
Bmw 328i,2011,None,like new,6 cylinders,rwd,gas,black,77707,None,salvage,automatic,None,8900
ford f-250,1990,None,good,8 cylinders,4wd,diesel,white,None,full-size,clean,automatic,None,6000
Mercedes Benz e350 4 matic,2008,None,like new,6 cylinders,4wd,gas,silver,92500,None,salvage,automatic,None,8700
bmw 328i coupe,2011,None,excellent,6 cylinders,rwd,gas,grey,72318,None,salvage,automatic,None,8900
bmw 528i,2009,None,None,None,None,gas,silver,82400,None,salvage,automatic,None,8500
mercury grand marquis,1997,None,good,4 cylinders,rwd,gas,None,136593,full-size,clean,automatic,sedan,3000
isuzu rodeo ls,1999,None,None,None,None,gas,silver,None,None,clean,automatic,SUV,2150
subaru tribeca,2008,None,like new,6 cylinders,4wd,gas,grey,None,None,clean,automatic,SUV,7900
acura cl,2003,None,like new,6 cylinders,fwd,gas,silver,174400,None,salvage,automatic,coupe,3500
mercedes-benz c300,2009,WDDGF54X79R076543,like new,6 cylinders,rwd,gas,grey,112000,full-size,clean,automatic,sedan,9300
Honda civic si,2007,None,excellent,4 cylinders,None,gas,white,65500,None,clean,manual,sedan,14500
Dodge Durango,1998,None,excellent,8 cylinders,4wd,gas,silver,210,mid-size,clean,automatic,SUV,3000
dodge ram deisel cummins 3500,2006,None,good,6 cylinders,rwd,diesel,None,160000,None,clean,automatic,pickup,14200
Ford Fusion,2011,None,excellent,6 cylinders,fwd,gas,white,55000,mid-size,clean,automatic,sedan,10500
toyota rav 4,2007,None,excellent,4 cylinders,4wd,gas,white,120000,compact,clean,automatic,SUV,2000
Chevy Silverado HD1500,2002,None,good,8 cylinders,4wd,gas,None,155000,full-size,clean,automatic,truck,8700
ford f-350,2001,None,good,8 cylinders,None,diesel,None,268000,None,clean,automatic,None,5900
Saturn Vue,2005,None,good,4 cylinders,None,gas,silver,184000,None,clean,manual,SUV,2700
Honda Prelude,1998,None,excellent,4 cylinders,fwd,gas,white,83,None,clean,manual,coupe,4500
HONDA CIVIC EX,2016,None,None,None,None,gas,None,None,None,salvage,automatic,None,12500
Toyota Corolla,2013,None,None,None,None,gas,None,None,None,salvage,automatic,None,6700
Buick Riviera,1989,None,None,None,None,gas,None,None,None,clean,automatic,None,2800
Toyota Tundra,2006,None,None,None,None,gas,None,159000,None,salvage,automatic,None,4800
Ford ranger,1979,00000000100000,new,None,rwd,gas,None,None,None,clean,automatic,None,1
Toyota FJ Cruiser,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1590
nissan rogue s,2014,None,like new,4 cylinders,None,gas,red,21000,None,clean,automatic,SUV,15500
Bmw 328i,2007,None,like new,6 cylinders,None,gas,None,93000,None,clean,automatic,None,7900
Ford Mustang,2016,None,like new,4 cylinders,rwd,gas,red,10800,None,clean,automatic,coupe,23400
ford escape,2008,None,good,4 cylinders,None,gas,None,250,None,clean,automatic,None,2800
Toyota Corolla,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
Honda,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
Ford,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,3600
chevrolet s10,2002,None,good,4 cylinders,rwd,gas,None,None,None,clean,automatic,None,3100
kia optima 4dr sdn lx,2013,None,salvage,4 cylinders,fwd,gas,None,None,mid-size,salvage,automatic,None,6000
chevy tahoe,1997,None,good,8 cylinders,rwd,gas,None,None,None,clean,automatic,SUV,4800
bmw 7-series 750li,2007,None,like new,8 cylinders,rwd,gas,grey,87241,None,clean,automatic,None,12000
Saturn 2005,2005,None,None,None,None,gas,None,None,None,salvage,automatic,None,1800
Audi S5,2009,None,None,None,None,gas,None,65000,None,clean,automatic,None,23000
ford fusion,2011,None,excellent,6 cylinders,fwd,gas,grey,99000,mid-size,clean,automatic,sedan,7999
cadillac fleetwood,1982,None,None,8 cylinders,None,gas,grey,None,full-size,clean,automatic,sedan,2500
kia spectra,2008,None,excellent,4 cylinders,None,gas,None,159000,None,clean,automatic,None,2200
Honda civic,1998,None,None,None,None,gas,None,None,None,salvage,automatic,None,2000
Altima nissan,2006,None,excellent,None,None,gas,None,131000,None,clean,automatic,None,3400
audi s4 quattro,2008,None,excellent,8 cylinders,4wd,gas,black,104000,mid-size,salvage,automatic,sedan,10500
Civic Honda,2003,None,excellent,None,None,gas,silver,156000,None,clean,automatic,None,3300
BMW X5,2003,None,excellent,None,None,gas,None,127000,None,clean,automatic,None,5800
GMC Envoy,2004,None,good,6 cylinders,rwd,gas,grey,224000,mid-size,clean,automatic,SUV,4000
Ford F100,1953,None,None,8 cylinders,rwd,gas,red,None,None,clean,manual,truck,43999
honda accord,2000,None,None,None,None,gas,None,200,None,clean,automatic,None,1300
nissan sentra,2004,None,fair,None,None,gas,None,144,None,clean,automatic,None,2700
volkswagen passat gls 1.8t,2003,None,good,4 cylinders,fwd,gas,silver,125,mid-size,clean,automatic,sedan,2500
Ford,1962,None,excellent,8 cylinders,rwd,gas,custom,None,full-size,clean,automatic,other,10500
lexus is 300,2002,None,good,6 cylinders,fwd,gas,silver,168000,full-size,clean,automatic,sedan,5300
yamaha r1,2000,None,None,None,None,gas,None,None,None,clean,manual,None,4000
Ford Mustang,1968,None,good,None,None,gas,silver,None,None,clean,manual,None,13000
Ford Mustang,1968,None,good,None,None,gas,silver,None,None,clean,manual,None,13000
buick rendezvous,2003,None,excellent,6 cylinders,4wd,gas,silver,158000,mid-size,clean,automatic,SUV,2895
Ford Expedition,2003,None,None,8 cylinders,rwd,gas,None,None,None,clean,automatic,SUV,3000
chrysler 300,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
Chevy,1952,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
hyundai accent,2004,None,None,None,None,gas,None,None,None,clean,manual,None,1500
gmc sierra 1500,2007,None,fair,8 cylinders,4wd,gas,white,270000,None,clean,automatic,truck,4995
chevrolet corvette,2000,1ghtdgurb27364233,good,8 cylinders,rwd,gas,red,159021,None,clean,manual,None,10000
Toyota Scion IQ,2013,None,excellent,4 cylinders,fwd,gas,black,40000,compact,clean,automatic,hatchback,7800
mercury grand marquis ls,1999,None,excellent,8 cylinders,rwd,gas,None,158500,full-size,clean,automatic,sedan,2500
chevrolet 1500 silverado,2008,None,good,8 cylinders,None,gas,None,178444,None,clean,automatic,None,10700
Crysler sebring,2007,None,like new,4 cylinders,fwd,gas,blue,None,mid-size,salvage,automatic,sedan,4200
Acura TL 3.2L,2005,None,good,6 cylinders,None,gas,white,70131,mid-size,clean,automatic,None,1078
Jeep Patriot,2012,None,None,None,None,gas,None,None,None,salvage,automatic,None,40
toyota yaris,2008,None,None,None,None,gas,None,None,None,salvage,manual,None,3600
HIGHLANDER,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
nissan altima,2006,None,excellent,6 cylinders,rwd,gas,brown,146000,None,salvage,automatic,sedan,3500
Chevy K10,1974,None,None,None,None,gas,None,None,None,clean,automatic,None,10000
mercedes-benz s 430,2000,None,good,8 cylinders,None,gas,black,143000,full-size,salvage,automatic,sedan,3300
nissan altima,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
gmc sierra 1500 crew cab,2011,None,good,8 cylinders,4wd,gas,white,190000,None,clean,automatic,truck,12995
Amazing Ram Truck,2000,None,like new,None,None,diesel,None,None,None,clean,automatic,None,7573
honda accord,2003,None,excellent,None,None,gas,green,None,full-size,clean,automatic,sedan,3800
chevrolet 1500 silverado,2005,None,None,None,None,gas,None,192000,None,clean,automatic,None,8500
toyota tacoma,2015,None,like new,6 cylinders,fwd,gas,red,None,None,clean,automatic,None,27900
nissan altima,2002,None,salvage,4 cylinders,None,gas,white,188888,compact,salvage,automatic,sedan,1900
FORD RANCHERO,1965,None,None,None,None,gas,None,None,None,clean,automatic,None,12500
Honda CR-V,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,2022
Chevy Cruze lt rs,2013,None,like new,4 cylinders,None,gas,grey,99500,mid-size,clean,automatic,sedan,8450
infiniti g37 coupe,2008,None,None,6 cylinders,rwd,gas,grey,None,None,clean,automatic,coupe,12500
chevy 2500,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
Silverado C10,1979,*********,excellent,8 cylinders,rwd,gas,white,999999,full-size,clean,automatic,pickup,9000
nissan altima,2002,None,good,4 cylinders,None,gas,white,200000,None,clean,automatic,sedan,800
3100 Short Bed,1959,********,excellent,8 cylinders,rwd,gas,blue,999999,None,clean,automatic,pickup,25000
nissan murano awd 4dr sl,2006,None,None,None,None,gas,None,133,None,clean,automatic,SUV,5800
dodge ram 1500 4x4,2015,None,None,None,None,diesel,None,None,None,clean,automatic,None,46900
dodge ram 3500,2007,None,excellent,6 cylinders,4wd,diesel,red,None,full-size,clean,automatic,None,18500
toyota highlander,2010,None,excellent,6 cylinders,4wd,gas,white,134,mid-size,salvage,automatic,None,10900
chevrolet 1500 silverado,2000,None,None,None,None,gas,None,None,None,salvage,automatic,None,3500
gmc 1500 sierra,2015,None,like new,8 cylinders,rwd,gas,white,18000,full-size,clean,automatic,pickup,24750
honda odysey,2007,None,like new,6 cylinders,None,gas,None,92079,None,clean,automatic,None,6800
volvo s60,2004,None,excellent,None,None,gas,None,173000,None,clean,automatic,None,2850
ford expedition eddie bauer,2003,None,excellent,8 cylinders,None,gas,None,120558,None,clean,automatic,None,4400
honda accord coupe,2002,None,like new,4 cylinders,None,gas,None,None,None,clean,manual,None,2800
honda crv awd,2001,None,good,None,None,gas,None,171000,None,clean,automatic,None,2500
honda accord 2-door coupe,2006,None,good,4 cylinders,None,gas,None,190000,None,clean,automatic,None,2950
toyota camry,1999,None,good,4 cylinders,None,gas,green,None,None,salvage,automatic,None,1600
mercedes benz c230,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
Ford Model A Tudor,1930,None,None,None,None,gas,None,None,None,clean,manual,None,6000
Ford F-250,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2555
izusu rodeo,2003,None,None,4 cylinders,None,gas,None,None,None,clean,automatic,None,2800
ford focus,2014,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
chevy suburban 1500,2010,None,excellent,8 cylinders,fwd,gas,white,83600,full-size,clean,automatic,SUV,24200
nissan altima 2.5 s,2006,None,good,4 cylinders,None,gas,None,190100,None,clean,automatic,None,3500
ford f150,1999,None,good,8 cylinders,None,gas,None,290000,None,clean,automatic,truck,3000
Ford tow truck,1975,None,None,None,None,gas,None,None,None,clean,manual,None,1200
Acura TSX,2004,None,good,4 cylinders,fwd,gas,red,203000,None,clean,manual,sedan,5400
