make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
ford mustang convertible,2006,None,None,None,None,gas,None,136000,None,clean,automatic,convertible,3200
Toyota RAV4,2012,2T3BF4DV0CW258345,excellent,4 cylinders,4wd,gas,green,65100,mid-size,clean,automatic,SUV,14600
Toyota pickup,1985,None,None,4 cylinders,4wd,other,None,None,None,clean,manual,None,3500
chevy blazer 4x4,1997,None,good,6 cylinders,4wd,gas,green,176000,mid-size,clean,automatic,SUV,1200
chrysler town and country,2010,None,good,6 cylinders,fwd,gas,blue,116000,None,clean,automatic,None,7350
Nissan Murano,2005,None,good,6 cylinders,4wd,gas,None,137000,None,clean,automatic,None,6500
jeep cherokee,1996,None,good,6 cylinders,4wd,gas,green,192000,None,clean,automatic,SUV,2600
toyota highlander hybrid limited,2008,JTEEW44A682010672,None,None,None,hybrid,silver,149500,full-size,clean,automatic,SUV,12900
honda accord ex,2015,None,like new,4 cylinders,fwd,gas,black,11000,mid-size,rebuilt,automatic,sedan,18500
chevy malibu,2000,None,None,None,None,gas,None,140000,None,clean,automatic,None,1750
nissan sentra 2.0 s,2009,3N1AB61EX9L669472,good,None,None,gas,white,130000,None,clean,automatic,None,4200
ford e150 econoline,1993,None,excellent,8 cylinders,rwd,gas,brown,279000,full-size,clean,automatic,van,2200
chevy 1500,1978,None,fair,8 cylinders,4wd,gas,grey,None,full-size,clean,manual,pickup,1500
Hyundai Accent,2009,None,good,None,fwd,gas,blue,112200,None,clean,automatic,sedan,2700
honda cr-z,2011,None,good,4 cylinders,fwd,hybrid,black,90000,None,clean,manual,None,8000
GMC YUKON XL,2006,None,excellent,8 cylinders,fwd,gas,black,146000,full-size,clean,automatic,None,9500
ford mustang coupe,1966,None,None,None,None,gas,None,74000,None,clean,automatic,None,25000
gmc 2500 sierra,2000,1GTGK29R9YF425022,fair,8 cylinders,4wd,gas,white,119109,full-size,clean,automatic,pickup,1800
jeep grand cherokee srt8,2008,1J8HR78348C143522,excellent,8 cylinders,4wd,gas,blue,93700,full-size,clean,automatic,SUV,20500
VOLVO XC70,2002,YV1SZ58D421081885,good,5 cylinders,4wd,gas,red,141000,mid-size,clean,automatic,None,4000
Ford Pick Up with AWD,1996,None,None,6 cylinders,fwd,gas,red,163000,mid-size,clean,automatic,truck,5500
Camry le,2007,None,good,4 cylinders,fwd,gas,None,123000,None,clean,automatic,None,6000
Volvo V70r,2000,YV1LV60D3Y2680684,good,5 cylinders,4wd,gas,silver,145000,mid-size,clean,automatic,None,4000
bmw m3 coupe,2008,WBSWD93538PY41476,excellent,8 cylinders,rwd,gas,black,74000,mid-size,rebuilt,automatic,coupe,21000
VOLVO S60R,2006,YV1RH527562537980,like new,5 cylinders,4wd,gas,silver,107000,mid-size,clean,automatic,sedan,20000
lexus es 300,2000,JT8BF28G7Y024617,excellent,6 cylinders,None,gas,None,147205,mid-size,clean,automatic,sedan,5950
hyundai santa fe limited,2011,None,None,None,None,gas,None,69000,None,clean,automatic,None,13500
Ford bronco ii,1984,None,salvage,6 cylinders,4wd,gas,black,130000,mid-size,clean,manual,hatchback,500
Infiniti M35X,2007,JNKAY01F37M450047,excellent,6 cylinders,4wd,gas,silver,121000,full-size,lien,automatic,sedan,10500
