make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
honda prelude sh,1997,None,None,None,None,gas,None,None,None,parts only,manual,None,200
chevy caprice classic,1984,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
Audi A6,2006,None,excellent,None,None,gas,None,121000,None,clean,automatic,None,7000
dodge caravan,2000,None,None,None,None,gas,blue,290000,None,rebuilt,automatic,None,1000
Ford C7000,1986,None,good,8 cylinders,rwd,diesel,white,19780,full-size,clean,automatic,None,7000
ford f-150,1996,None,good,8 cylinders,4wd,gas,None,144000,full-size,clean,automatic,pickup,4500
Nissan,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1600
Mercedes Benz E class,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,7000
subaru impreza,2006,JF1GD676X6G512919,excellent,4 cylinders,4wd,gas,silver,191408,compact,clean,manual,sedan,4500
chevy tahoe,2002,None,fair,None,4wd,gas,None,None,full-size,clean,automatic,None,5500
Chevrolet C10,1970,None,None,8 cylinders,None,gas,None,None,None,clean,automatic,truck,12000
ford fusion s,2014,None,None,None,None,gas,None,59200,None,lien,automatic,None,8800
Cadillac Sedan Deville,1990,None,excellent,8 cylinders,fwd,gas,white,103000,full-size,clean,automatic,sedan,1650
dodge charger,2007,None,None,None,None,gas,None,165000,None,clean,automatic,None,5300
INTERNATIONAL HX620,2017,None,None,None,None,diesel,None,None,None,lien,manual,None,149900
kia sedona,2002,None,good,6 cylinders,fwd,gas,red,110000,full-size,rebuilt,automatic,mini-van,2000
jeep,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,3800
Dodge Charger,2013,None,excellent,8 cylinders,rwd,gas,silver,112000,None,clean,manual,None,11500
toyota tacoma,2017,None,None,None,None,gas,None,None,None,clean,automatic,None,475
HONDA ACCORD COUPE,2006,None,excellent,4 cylinders,fwd,gas,blue,177000,mid-size,rebuilt,automatic,coupe,3500
toyota sequoia,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,3599
Toyota Tacoma,2013,None,None,6 cylinders,None,gas,None,62000,None,clean,automatic,None,23000
Mazda 626,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,800
toyota pick up,1993,None,fair,4 cylinders,4wd,gas,None,245000,None,clean,manual,truck,2500
Ford Mustang Cobra,1997,None,None,None,None,gas,None,89000,None,clean,manual,None,1000
pontiac montana,2000,None,None,None,None,gas,None,165000,None,clean,automatic,None,2000
toyota highlander,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
Saturn L series,2003,None,like new,None,None,gas,None,None,None,clean,automatic,sedan,2000
Ford Mustang,1965,None,excellent,8 cylinders,rwd,gas,None,None,None,clean,automatic,None,21500
Dodge Charger Police Pursuit,2014,None,excellent,8 cylinders,rwd,gas,silver,114000,None,clean,manual,None,12500
oldsmobile 88,1996,None,excellent,6 cylinders,fwd,gas,custom,140000,full-size,clean,automatic,sedan,2200
honda pilot,2006,None,excellent,6 cylinders,fwd,gas,grey,145555,full-size,salvage,automatic,SUV,4500
ford f150 2wd,1990,None,good,6 cylinders,rwd,gas,None,None,None,clean,manual,None,1300
Honda Odyssey,2006,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,2500
Ford Ranger 4-Door Super Cab XLT,2003,1FTZR44E63PB78274,good,6 cylinders,rwd,gas,red,103000,mid-size,clean,automatic,truck,3500
crown vic,2008,None,like new,None,None,gas,None,90000,None,clean,automatic,None,3000
acura integra,1998,None,None,None,None,gas,None,None,None,salvage,manual,None,2000
ford Mustang,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,3000
chevrolet 1500 silverado,2011,None,good,6 cylinders,4wd,gas,silver,49000,full-size,clean,automatic,pickup,12900
chevrolet 1500 silverado,1996,None,None,None,None,gas,None,198000,None,clean,automatic,None,2200
susuki accender,2007,None,good,None,None,gas,black,123000,full-size,clean,automatic,SUV,5500
caddic devile 4.9 liter,1993,None,good,None,None,gas,None,140000,None,clean,automatic,None,2300
